symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
NVDA,2019-08-16,2019-08-19,2019-10-01,4.1,4.35,0.024505956070145336,0.060975609756097615,0.060975609756097615,0.10047441988759587,6.0975609756097615
MDT,2019-08-20,2019-08-21,2019-10-03,106.61,106.93,0.0009500705851473671,0.0030015945971297864,0.0030015945971297864,0.10128702508256081,0.30015945971297864
DG,2019-08-29,2019-08-30,2019-10-14,156.62,161.21,0.0006323849737908219,0.029306601966543333,0.029306601966543333,0.09904413459511853,2.9306601966543333
MKC,2019-10-01,2019-10-02,2019-11-13,82.83,81.83,0.0012496656113470876,-0.012072920439454293,-0.012072920439454404,0.10350980258787927,-1.2072920439454404
UAL,2019-10-16,2019-10-17,2019-11-29,90.2,92.8,0.00114468097574577,0.02882483370288247,0.02882483370288247,0.10325022401226845,2.882483370288247
ISRG,2019-10-17,2019-10-18,2019-12-02,182.33,195.79,0.0005663690591613136,0.07382219053364758,0.0738221905336478,0.1032660705568823,7.38221905336478
PG,2019-10-22,2019-10-23,2019-12-05,121.99,124.62,0.0008445742823630295,0.021559144192146995,0.021559144192146995,0.10302961670546597,2.1559144192146995
FFIV,2019-10-23,2019-10-24,2019-12-06,150.0,138.0,0.0006878760234305522,-0.07999999999999996,-0.08000000000000007,0.10318140351458284,-8.000000000000007
MSFT,2019-10-23,2019-10-24,2019-12-06,139.39,151.75,0.0007402353362119438,0.08867207116722864,0.08867207116722864,0.10318140351458284,8.867207116722863
PTC,2019-10-23,2019-10-24,2019-12-06,77.0,75.71,0.0013400182274621148,-0.016753246753246853,-0.016753246753246853,0.10318140351458284,-1.6753246753246853
TER,2019-10-23,2019-10-24,2019-12-06,61.4,63.94,0.0016804788846023265,0.04136807817589583,0.04136807817589583,0.10318140351458284,4.136807817589583
CMS,2019-10-24,2019-10-25,2019-12-09,53.90616494890664,51.19839859008789,0.0019043403578517303,-0.05023110735822567,-0.05023110735822567,0.10265568544921527,-5.023110735822566
RTX,2019-10-24,2019-10-25,2019-12-09,84.55,86.24,0.0012141417557565378,0.019988172678888194,0.019988172678888194,0.10265568544921527,1.9988172678888194
TSLA,2019-10-24,2019-10-25,2019-12-09,19.85,22.64,0.005171571055376084,0.14055415617128464,0.14055415617128464,0.10265568544921527,14.055415617128464
AAPL,2019-10-30,2019-10-31,2019-12-13,61.81,68.79,0.0016711384572020572,0.11292671088820594,0.11292671088820594,0.10329306803965917,11.292671088820594
UNH,2020-01-15,2020-01-16,2020-03-02,298.0,273.11,0.0003580141465412468,-0.08352348993288583,-0.08352348993288583,0.10668821566929154,-8.352348993288583
NOW,2020-01-29,2020-01-30,2020-03-13,333.73,287.67,0.0003183343257570306,-0.13801576124411952,-0.1380157612441194,0.10623771453489382,-13.801576124411941
CHTR,2020-01-31,2020-02-03,2020-03-17,522.840027,393.019989,0.00020282555615130766,-0.2482978182540717,-0.2482978182540717,0.1060453192544397,-24.82978182540717
VRTX,2020-01-31,2020-02-03,2020-03-17,230.76,210.44,0.0004595480986931865,-0.0880568556075576,-0.0880568556075575,0.1060453192544397,-8.80568556075575
FIS,2020-02-13,2020-02-14,2020-03-30,154.35,125.29,0.0006987457629561086,-0.18827340459993513,-0.18827340459993502,0.10785140851227536,-18.8273404599935
GDDY,2020-02-13,2020-02-14,2020-03-30,75.13,59.16,0.0014355305272497718,-0.21256488752828429,-0.21256488752828429,0.10785140851227536,-21.256488752828428
ZTS,2020-02-13,2020-02-14,2020-03-30,144.94,116.68,0.0007441107252123317,-0.1949772319580515,-0.1949772319580515,0.10785140851227536,-19.49772319580515
RSG,2020-02-14,2020-02-18,2020-03-31,92.31217313145,69.33860778808594,0.0011757115070950327,-0.24886821059504616,-0.24886821059504605,0.10853248419559465,-24.886821059504605
KIM,2020-05-08,2020-05-11,2020-06-23,10.58,13.05,0.008898444151606509,0.23345935727788292,0.23345935727788292,0.09414553912399685,23.34593572778829
SNPS,2020-05-20,2020-05-21,2020-07-06,167.0,199.39,0.0005654330729868127,0.19395209580838313,0.19395209580838313,0.09442732318879772,19.395209580838312
LMT,2020-07-21,2020-07-22,2020-09-02,376.71,398.07,0.0002588286311699701,0.05670144142709255,0.05670144142709255,0.09750333364803943,5.670144142709255
NDAQ,2020-07-22,2020-07-23,2020-09-03,44.73,44.42,0.002188195575489782,-0.006930471719204023,-0.006930471719203912,0.09787798809165794,-0.6930471719203912
ARE,2020-07-27,2020-07-28,2020-09-09,172.24,162.88,0.0005654720657271201,-0.05434277751973993,-0.05434277751973993,0.09739690860083916,-5.434277751973992
CSGP,2020-07-28,2020-07-29,2020-09-10,93.9,79.28,0.0010375342183632915,-0.15569755058572954,-0.15569755058572943,0.09742446310431307,-15.569755058572943
HOLX,2020-07-29,2020-07-30,2020-09-11,69.52,62.04,0.0013919484967177419,-0.10759493670886067,-0.10759493670886067,0.0967682594918174,-10.759493670886066
QCOM,2020-07-29,2020-07-30,2020-09-11,102.42,113.42,0.0009448179993342843,0.10740089826205823,0.10740089826205823,0.0967682594918174,10.740089826205823
EA,2020-07-30,2020-07-31,2020-09-14,142.04,126.18,0.0006829939718925196,-0.11165868769360732,-0.11165868769360732,0.09701246376761348,-11.165868769360731
CHD,2020-07-31,2020-08-03,2020-09-15,95.19,92.33,0.0010202062180292796,-0.03004517281227015,-0.03004517281227026,0.09711342989420713,-3.004517281227026
KKR,2020-08-04,2020-08-05,2020-09-17,36.8,35.4,0.0026574192268351542,-0.03804347826086951,-0.03804347826086962,0.09779302754753368,-3.8043478260869623
BMY,2020-08-06,2020-08-07,2020-09-21,61.56,57.77,0.0015843334603664301,-0.06156595191682912,-0.06156595191682901,0.09753156782015744,-6.156595191682901
GEN,2020-08-06,2020-08-07,2020-09-21,23.04,20.59,0.004233140964416556,-0.10633680555555558,-0.10633680555555547,0.09753156782015744,-10.633680555555546
