date,gross_exposure
2021-06-08,0.7027155621708767
2021-06-09,0.7025122602401342
2021-06-10,0.4109192964451454
2021-06-11,0.4107158476964011
2021-06-14,0.18916227346843265
2021-06-15,0.18807237550548112
2021-06-16,0.18656151000856633
2021-06-17,0.0
2021-06-18,0.0
2021-06-21,0.0
2021-06-22,0.0
2021-06-23,0.0
2021-06-24,0.0
2021-06-25,0.0
2021-06-28,0.0
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,0.0
2021-07-09,0.0
2021-07-12,0.0
2021-07-13,0.0
2021-07-14,0.0
2021-07-15,0.0
2021-07-16,0.0
2021-07-19,0.048309517390401645
2021-07-20,0.050142008111795124
2021-07-21,0.16534722681794198
2021-07-22,0.16752794451934272
2021-07-23,0.2771354472468981
2021-07-26,0.2764840922968476
2021-07-27,0.2771040499967209
2021-07-28,0.49024672072839703
2021-07-29,0.921178101404034
2021-07-30,0.9211891754728623
2021-08-02,1.0280596893211853
2021-08-03,1.0277477545951754
2021-08-04,1.2545758287494937
2021-08-05,1.2533192620974059
2021-08-06,1.2523123293011647
2021-08-09,1.2528276831092475
2021-08-10,1.2514730348187664
2021-08-11,1.2488204459878767
2021-08-12,1.2484436002157506
2021-08-13,1.2475517289093456
2021-08-16,1.246473234480389
2021-08-17,1.2478988382465521
2021-08-18,1.2504355753698886
2021-08-19,1.250818211808826
2021-08-20,1.2486503954533337
2021-08-23,1.2468787720124872
2021-08-24,1.2462265223592908
2021-08-25,1.245647012149572
2021-08-26,1.2486230268997205
2021-08-27,1.2461632563776655
2021-08-30,1.1934687224084084
2021-08-31,1.1933177004670419
2021-09-01,1.0740959880636658
2021-09-02,1.073470200686439
2021-09-03,0.9608427423022052
2021-09-07,0.9605612992659789
2021-09-08,0.9605847995339363
2021-09-09,0.743404577754554
2021-09-10,0.3377942158736229
2021-09-13,0.3374815985724134
2021-09-14,0.22893152913210085
2021-09-15,0.23215729404606017
2021-09-16,0.0
2021-09-17,0.0
2021-09-20,0.0
2021-09-21,0.0
2021-09-22,0.0
2021-09-23,0.0
2021-09-24,0.0
2021-09-27,0.0
2021-09-28,0.0
2021-09-29,0.0
2021-09-30,0.0
2021-10-01,0.0
2021-10-04,0.0
2021-10-05,0.0
2021-10-06,0.0
2021-10-07,0.0
2021-10-08,0.0
2021-10-11,0.0
2021-10-12,0.0
