symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
PSKY,2021-08-05,2021-08-06,2021-09-20,41.77,38.86,0.00289257877792645,-0.06966722528130243,-0.06966722528130231,0.12082301555398782,-6.966722528130232
TRV,2021-10-19,2021-10-20,2021-12-02,155.81,150.16,0.0007807462868400045,-0.036262114113343236,-0.036262114113343125,0.1216480789525411,-3.6262114113343125
TSLA,2021-10-20,2021-10-21,2021-12-03,285.33,338.32,0.000426998416084473,0.18571478638769157,0.18571478638769134,0.12183545806138268,18.571478638769136
CCI,2021-10-21,2021-10-22,2021-12-06,178.0,187.82,0.0006875499466753945,0.05516853932584276,0.055168539325842536,0.12238389050822022,5.516853932584254
POOL,2021-10-21,2021-10-22,2021-12-06,501.3,547.95,0.00024413303512511514,0.09305804907241177,0.09305804907241177,0.12238389050822022,9.305804907241178
GOOGL,2021-10-26,2021-10-27,2021-12-09,139.41,147.64,0.0008897630801456395,0.0590345025464456,0.0590345025464456,0.1240418710031036,5.90345025464456
MSFT,2021-10-26,2021-10-27,2021-12-09,316.0,333.1,0.0003925375664655177,0.05411392405063298,0.05411392405063298,0.1240418710031036,5.411392405063298
BG,2021-10-27,2021-10-28,2021-12-10,91.29,86.91,0.0013669220253887948,-0.04797896812356239,-0.04797896812356228,0.12478631169774308,-4.797896812356228
FE,2021-10-29,2021-11-01,2021-12-14,32.43240367563351,33.93782424926758,0.0039083509232001575,0.04641717551033975,0.04641717551033975,0.1267572148472624,4.641717551033975
MCK,2021-11-01,2021-11-02,2021-12-15,216.2,232.29,0.0005896456550932619,0.07442183163737282,0.07442183163737282,0.12748139063116323,7.4421831637372815
OXY,2021-11-05,2021-11-08,2021-12-21,33.92,28.6,0.003795647380882173,-0.1568396226415094,-0.15683962264150952,0.12874835915952332,-15.683962264150953
AXP,2022-01-25,2022-01-26,2022-03-10,176.95,169.6,0.0007061124677502981,-0.041537157389092916,-0.041537157389092916,0.12494660116841523,-4.153715738909291
NOW,2022-01-26,2022-01-27,2022-03-11,553.525,512.15,0.00022555564348170814,-0.07474820468813514,-0.07474820468813514,0.12485068755821249,-7.4748204688135145
BALL,2022-01-27,2022-01-28,2022-03-14,94.24,88.44,0.0013177274968634832,-0.06154499151103565,-0.06154499151103565,0.12418263930441464,-6.154499151103565
CHTR,2022-01-28,2022-01-31,2022-03-15,588.98999,569.159973,0.00021225117947692974,-0.03366783364179071,-0.03366783364179082,0.12501382007760506,-3.3667833641790823
BDX,2022-02-03,2022-02-04,2022-03-21,260.31,260.89,0.00048310885952980735,0.0022281126349352753,0.0022281126349352753,0.12575806722420416,0.22281126349352753
NRG,2022-02-24,2022-02-25,2022-04-08,38.43,39.55,0.003258636593321116,0.02914389799635697,0.02914389799635697,0.12522940428133048,2.914389799635697
TGT,2022-03-01,2022-03-02,2022-04-13,222.0,233.82,0.0005598643078782604,0.053243243243243255,0.053243243243243255,0.1242898763489738,5.3243243243243255
ROP,2022-04-26,2022-04-27,2022-06-09,473.91,406.23,0.0002608675048878873,-0.14281192631512318,-0.14281192631512318,0.1236277192414187,-14.281192631512319
VLO,2022-04-26,2022-04-27,2022-06-09,105.86,143.41,0.0011678416705216202,0.35471377290761374,0.35471377290761397,0.1236277192414187,35.471377290761396
WRB,2022-04-26,2022-04-27,2022-06-09,45.06,46.43,0.002743624483830863,0.030403905903240158,0.030403905903240158,0.1236277192414187,3.040390590324016
HUM,2022-04-27,2022-04-28,2022-06-10,445.13,444.19,0.00027876011328287204,-0.002111742636982439,-0.002111742636982439,0.12408448922560483,-0.21117426369824388
NOW,2022-04-27,2022-04-28,2022-06-10,508.0,473.15,0.00024426080556221426,-0.06860236220472449,-0.06860236220472438,0.12408448922560483,-6.860236220472437
TMUS,2022-04-27,2022-04-28,2022-06-10,131.04,130.51,0.0009469207053236022,-0.00404456654456653,-0.00404456654456653,0.12408448922560483,-0.404456654456653
KIM,2022-04-28,2022-04-29,2022-06-13,26.15,19.48,0.0047912249289212006,-0.25506692160611844,-0.25506692160611844,0.1252905318912894,-25.506692160611845
SYY,2022-05-10,2022-05-11,2022-06-24,86.37,85.57,0.001390991015607121,-0.009262475396549896,-0.009262475396549896,0.12013989401798704,-0.9262475396549896
UNH,2022-07-15,2022-07-18,2022-08-29,531.0,529.77,0.00023087597046368593,-0.0023163841807909424,-0.0023163841807909424,0.12259514031621722,-0.23163841807909424
OMC,2022-07-19,2022-07-20,2022-08-31,68.72,66.9,0.0017846664361688043,-0.026484284051222273,-0.026484284051222273,0.12264227749352023,-2.6484284051222273
TFC,2022-07-19,2022-07-20,2022-08-31,47.94,46.84,0.0025582452543496084,-0.02294534835210671,-0.02294534835210671,0.12264227749352023,-2.294534835210671
CDNS,2022-07-25,2022-07-26,2022-09-07,170.54,170.89,0.0007207474119874033,0.0020523044447049443,0.0020523044447049443,0.12291626364033174,0.20523044447049443
CMG,2022-07-26,2022-07-27,2022-09-08,28.67,34.14,0.004275926329624876,0.19079176839902323,0.19079176839902323,0.12259080787034521,19.079176839902324
EQIX,2022-07-27,2022-07-28,2022-09-09,632.0000866647566,615.0186767578125,0.00019614600145893455,-0.026869315788483283,-0.026869315788483172,0.12396428992099211,-2.6869315788483172
WM,2022-07-27,2022-07-28,2022-09-09,160.09,173.4,0.0007743412450558567,0.08314073333749761,0.08314073333749761,0.12396428992099211,8.31407333374976
CTVA,2022-08-05,2022-08-08,2022-09-20,59.31,61.4,0.002127603516663071,0.03523857696847066,0.03523857696847066,0.12618816457328674,3.523857696847066
KR,2022-09-09,2022-09-12,2022-10-24,51.81,43.99,0.0024162683778587916,-0.1509361127195522,-0.1509361127195521,0.125186864656864,-15.09361127195521
USB,2022-10-14,2022-10-17,2022-11-29,43.88,44.59,0.0028087183577849184,0.016180492251595346,0.016180492251595124,0.12324656153960223,1.6180492251595124
ISRG,2022-10-18,2022-10-19,2022-12-01,217.94,274.49,0.0005643469619500853,0.25947508488574833,0.25947508488574855,0.1229937768874016,25.947508488574854
ITW,2022-10-25,2022-10-26,2022-12-08,192.86336287334188,205.1844482421875,0.0006424925876270842,0.06388504890344149,0.06388504890344149,0.12391328107095474,6.388504890344149
SHW,2022-10-25,2022-10-26,2022-12-08,219.45,254.45,0.0005646538212392561,0.1594896331738438,0.1594896331738438,0.12391328107095474,15.94896331738438
MAA,2022-10-27,2022-10-28,2022-12-12,136.1071664872441,144.93887329101562,0.0009122529939913556,0.06488788968066017,0.06488788968065995,0.12416417013166832,6.488788968065995
MSI,2022-11-03,2022-11-04,2022-12-19,251.94,254.59,0.0004904164690022619,0.010518377391442346,0.010518377391442568,0.12355552520042985,1.0518377391442568
NCLH,2022-11-08,2022-11-09,2022-12-22,16.93,13.07,0.007403785027894168,-0.22799763733018308,-0.2279976373301832,0.12534608052224827,-22.79976373301832
IBKR,2023-01-17,2023-01-18,2023-03-02,20.2,22.17,0.006284360916396498,0.09752475247524761,0.09752475247524761,0.12694409051120925,9.75247524752476
PLD,2023-01-18,2023-01-19,2023-03-03,122.99,126.95,0.001032277432421337,0.032197739653630375,0.032197739653630375,0.12695980141350025,3.2197739653630375
SYK,2023-01-31,2023-02-01,2023-03-16,269.62,275.21,0.00047242489287144804,0.020732883317261308,0.020732883317261086,0.12737519961599983,2.0732883317261086
YUM,2023-02-08,2023-02-09,2023-03-24,132.28,127.83,0.0009691769745193727,-0.03364076201995769,-0.03364076201995769,0.12820273018942263,-3.3640762019957693
PLTR,2023-02-13,2023-02-14,2023-03-29,8.59,8.22,0.014917989439907657,-0.043073341094295614,-0.043073341094295614,0.12814552928880676,-4.307334109429561
DE,2023-02-17,2023-02-21,2023-04-04,431.92,397.66,0.00029728704640227143,-0.0793202444897203,-0.0793202444897203,0.1284042210820691,-7.93202444897203
TRGP,2023-02-22,2023-02-23,2023-04-06,76.99,74.93,0.0016451070593335039,-0.026756721652162474,-0.026756721652162363,0.12665679249808645,-2.6756721652162363
MMC,2023-04-20,2023-04-21,2023-06-05,180.0,177.16,0.0007032553159916697,-0.01577777777777778,-0.01577777777777767,0.12658595687850055,-1.5777777777777668
SNA,2023-04-20,2023-04-21,2023-06-05,260.0,259.38,0.0004868690649173098,-0.0023846153846154294,-0.0023846153846153184,0.12658595687850055,-0.23846153846153184
AVB,2023-04-27,2023-04-28,2023-06-12,178.85,187.53,0.0007074608939890321,0.048532289628180125,0.0485322896281799,0.1265293808899384,4.85322896281799
CHD,2023-04-27,2023-04-28,2023-06-12,97.73,94.19,0.0012946831156240499,-0.036222244960605776,-0.03622224496060589,0.1265293808899384,-3.6222244960605887
LKQ,2023-04-27,2023-04-28,2023-06-12,57.42,54.57,0.00220357681800659,-0.04963427377220486,-0.04963427377220475,0.1265293808899384,-4.963427377220475
PAYC,2023-05-02,2023-05-03,2023-06-15,291.15,323.95,0.00043445764658164496,0.11265670616520707,0.11265670616520707,0.12649234380224592,11.265670616520707
PODD,2023-05-04,2023-05-05,2023-06-20,325.96,288.71,0.0003856470694101096,-0.11427782550006138,-0.11427782550006127,0.1257055187449193,-11.427782550006127
BAC,2023-07-18,2023-07-19,2023-08-30,30.89,29.04,0.004078705688183581,-0.05988993201683401,-0.05988993201683401,0.12599121870799082,-5.988993201683401
FCX,2023-07-20,2023-07-21,2023-09-01,42.32,41.49,0.00298353337477638,-0.019612476370510334,-0.019612476370510445,0.1262631324205364,-1.9612476370510445
JNJ,2023-07-20,2023-07-21,2023-09-01,168.18,160.48,0.0007507618766829374,-0.04578427874895952,-0.04578427874895952,0.1262631324205364,-4.578427874895952
UAL,2023-07-20,2023-07-21,2023-09-01,57.24,49.72,0.0022058548640904335,-0.1313766596785465,-0.1313766596785465,0.1262631324205364,-13.13766596785465
LRCX,2023-07-26,2023-07-27,2023-09-08,67.5,66.89,0.0018751421419178449,-0.009037037037037066,-0.009037037037037066,0.12657209457945454,-0.9037037037037066
MDLZ,2023-07-27,2023-07-28,2023-09-11,75.88,71.37,0.0016687682391518406,-0.05943595150237202,-0.05943595150237213,0.12662613398684167,-5.943595150237213
SBAC,2023-07-31,2023-08-01,2023-09-13,225.85,212.33,0.0005614563480555682,-0.0598627407571396,-0.05986274075713971,0.12680491620835008,-5.986274075713971
APTV,2023-08-03,2023-08-04,2023-09-18,110.72,101.39,0.0011345878294969293,-0.08426661849710981,-0.08426661849710981,0.1256215644819,-8.426661849710982
AMT,2023-10-26,2023-10-27,2023-12-11,175.5,205.6,0.0006897707575988631,0.1715099715099715,0.1715099715099715,0.12105476795860047,17.15099715099715
DECK,2023-10-26,2023-10-27,2023-12-11,90.87,116.31,0.0013321752829162591,0.27996038296467485,0.2799603829646746,0.12105476795860047,27.99603829646746
DXCM,2023-10-26,2023-10-27,2023-12-11,92.73,117.9,0.0013054541999202034,0.27143319314137826,0.27143319314137804,0.12105476795860047,27.143319314137806
MAS,2023-10-26,2023-10-27,2023-12-11,51.87,63.98,0.002333810833981116,0.23346828609986514,0.23346828609986492,0.12105476795860047,23.346828609986492
