quota_pct,min_quota,w_direction,w_positives,w_eps,w_day_ret,coverage_std,coverage_cv,n_trades,coverage_pct,win_rate_pct,wins,losses,avg_return,std_return,winners_avg,losers_avg,ci_lower,ci_upper
3,3,8,4,7,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.474757142857145,17.324753417290182,18.165220408163265,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,8,4,7,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.293457142857145,17.098605210034457,17.932120408163264,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,8,4,7,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.293457142857145,17.098605210034457,17.932120408163264,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,2,3,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.11179365079365,16.97555417206368,17.69855306122449,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,2,3,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.11179365079365,16.97555417206368,17.69855306122449,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,2,3,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,76.19047619047619,48,15,9.614831746031747,17.133879520429367,17.639835416666667,-16.06518,64.36433989030313,85.00621632170939
3,3,10,2,5,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.082149206349206,17.189677201916503,17.807932653061226,-16.958092857142855,66.08771888656632,86.27499224738635
3,3,10,2,5,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.082149206349206,17.189677201916503,17.807932653061226,-16.958092857142855,66.08771888656632,86.27499224738635
3,3,10,2,5,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.46594761904762,17.729783029883027,18.30138775510204,-16.958092857142855,66.08771888656632,86.27499224738635
3,3,10,2,7,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.668085714285715,17.03289959485293,18.299787755102038,-16.04287142857143,66.08771888656632,86.27499224738635
3,3,10,2,7,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,11.11606507936508,17.58101094583217,18.875761224489796,-16.04287142857143,66.08771888656632,86.27499224738635
3,3,10,2,7,4,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,11.051884126984127,17.564818682343837,18.793242857142857,-16.04287142857143,66.08771888656632,86.27499224738635
3,3,10,3,3,2,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.46160158730159,17.3397587826033,18.148306122448982,-16.441864285714285,66.08771888656632,86.27499224738635
3,3,10,3,3,3,0.47539101336896344,14.54051171543666,63,3.1866464339908953,77.77777777777779,49,14,10.46160158730159,17.3397587826033,18.148306122448982,-16.441864285714285,66.08771888656632,86.27499224738635
