symbol,year,quarter,quarter_str,transcript_id,transcript_date,company_name,sector,industry,transcript_length,return_30d
WMT,2023,4,2023Q4,6221,2023-02-21,Walmart,Consumer Defensive,Discount Stores,69616,0.5532
WTW,2023,4,2023Q4,3604,2024-02-06,Willis Towers Watson,Financial Services,Insurance - Brokers,51875,9.6822
XYL,2023,4,2023Q4,4088,2024-02-06,Xylem Inc.,Industrials,Industrial - Machinery,39982,12.8243
AEE,2024,1,2024Q1,5881,2024-05-03,Ameren,Utilities,Regulated Electric,53993,-6.4452
AOS,2024,1,2024Q1,3202,2024-04-25,A. O. Smith,Industrials,Industrial - Machinery,38712,-6.8046
APD,2024,1,2024Q1,6090,2024-02-05,Air Products,Basic Materials,Chemicals - Specialty,54267,-6.333
AWK,2024,1,2024Q1,3563,2024-05-02,American Water Works,Utilities,Regulated Water,31079,3.3408
AZO,2024,1,2024Q1,5656,2023-12-05,AutoZone,Consumer Cyclical,Specialty Retail,58726,3.0903
BALL,2024,1,2024Q1,6110,2024-04-26,Ball Corporation,Consumer Cyclical,Packaging & Containers,56730,4.5073
BAX,2024,1,2024Q1,6473,2024-05-02,Baxter International,Healthcare,Medical - Instruments & Supplies,52661,-16.2618
BG,2024,1,2024Q1,2371,2024-04-24,Bunge Global,Consumer Defensive,Agricultural Farm Products,41715,-4.1051
BKR,2024,1,2024Q1,3244,2024-04-24,Baker Hughes,Energy,Oil & Gas Equipment & Services,50763,-3.7879
BLDR,2024,1,2024Q1,2258,2024-05-07,Builders FirstSource,Industrials,Construction,52934,-27.947
BLK,2024,1,2024Q1,4158,2024-04-12,BlackRock,Financial Services,Asset Management,54683,-0.5166
BMY,2024,1,2024Q1,6607,2024-04-25,Bristol Myers Squibb,Healthcare,Drug Manufacturers - General,62759,-15.1044
C,2024,1,2024Q1,5951,2024-04-12,Citigroup,Financial Services,Banks - Diversified,76873,4.7274
CAT,2024,1,2024Q1,6617,2024-04-25,Caterpillar Inc.,Industrials,Agricultural - Machinery,55681,-9.5125
CDNS,2024,1,2024Q1,3172,2024-04-22,Cadence Design Systems,Technology,Software - Application,57177,3.9997
CLX,2024,1,2024Q1,6526,2023-11-01,Clorox,Consumer Defensive,Household & Personal Products,43696,22.9936
CME,2024,1,2024Q1,4689,2024-04-24,CME Group,Financial Services,Financial - Data & Stock Exchanges,58445,-7.0489
CMG,2024,1,2024Q1,4148,2024-04-24,Chipotle Mexican Grill,Consumer Cyclical,Restaurants,56660,8.2679
CMS,2024,1,2024Q1,6637,2024-04-25,CMS Energy,Utilities,Regulated Electric,37140,0.5806
COF,2024,1,2024Q1,5471,2024-04-25,Capital One,Financial Services,Financial - Credit Services,55529,-3.4733
COO,2024,1,2024Q1,3414,2024-02-29,Cooper Companies (The),Healthcare,Medical - Instruments & Supplies,52863,-1.6667
CPAY,2024,1,2024Q1,3098,2024-05-09,Corpay,Technology,Software - Infrastructure,56955,-4.5548
CRM,2024,1,2024Q1,4445,2023-05-31,Salesforce,Technology,Software - Application,60554,2.0682
CSGP,2024,1,2024Q1,2459,2024-04-23,CoStar Group,Real Estate,Real Estate - Services,65159,-8.9459
CVX,2024,1,2024Q1,6688,2024-04-26,Chevron Corporation,Energy,Oil & Gas Integrated,46651,-5.167
DASH,2024,1,2024Q1,2074,2024-05-01,DoorDash,Communication Services,Internet Content & Information,44313,-12.0901
DD,2024,1,2024Q1,2951,2024-05-01,DuPont,Basic Materials,Chemicals - Specialty,42403,10.4847
DHI,2024,1,2024Q1,4815,2024-01-23,D. R. Horton,Consumer Cyclical,Residential Construction,55961,-3.6906
DVA,2024,1,2024Q1,4485,2024-05-02,DaVita,Healthcare,Medical - Care Facilities,31699,-0.703
EA,2024,1,2024Q1,4990,2023-08-01,Electronic Arts,Technology,Electronic Gaming & Multimedia,53661,-9.6092
ECL,2024,1,2024Q1,5929,2024-04-30,Ecolab,Basic Materials,Chemicals - Specialty,44734,9.0269
EFX,2024,1,2024Q1,5613,2024-04-18,Equifax,Industrials,Consulting Services,95071,-2.6464
EME,2024,1,2024Q1,2004,2024-04-25,"EMCOR Group, Inc.",Industrials,Engineering & Construction,59702,10.9505
EQR,2024,1,2024Q1,5070,2024-04-24,Equity Residential,Real Estate,REIT - Residential,59050,3.4554
ESS,2024,1,2024Q1,3815,2024-05-01,Essex Property Trust,Real Estate,REIT - Residential,39010,11.7563
FOX,2024,1,2024Q1,2971,2023-11-02,Fox Corporation (Class B),Communication Services,Entertainment,32365,-0.8961
FRT,2024,1,2024Q1,3573,2024-05-02,Federal Realty Investment Trust,Real Estate,REIT - Retail,40029,-4.2227
GLW,2024,1,2024Q1,5736,2024-04-30,Corning Inc.,Technology,"Hardware, Equipment & Parts",45673,19.635
GM,2024,1,2024Q1,3917,2024-04-23,General Motors,Consumer Cyclical,Auto - Manufacturers,57098,5.5774
GNRC,2024,1,2024Q1,2651,2024-05-01,Generac,Industrials,Industrial - Machinery,70061,0.1471
GPC,2024,1,2024Q1,6453,2024-04-18,Genuine Parts Company,Consumer Cyclical,Specialty Retail,51520,0.0486
GS,2024,1,2024Q1,5010,2024-04-15,Goldman Sachs,Financial Services,Financial - Capital Markets,53391,18.0544
HAS,2024,1,2024Q1,6120,2024-04-24,Hasbro,Consumer Cyclical,Leisure,51478,0.43
HSIC,2024,1,2024Q1,3724,2024-05-07,Henry Schein,Healthcare,Medical - Distribution,54218,-2.8892
HUBB,2024,1,2024Q1,2289,2024-04-30,Hubbell Incorporated,Industrials,Electrical Equipment & Parts,44018,-5.8204
IBM,2024,1,2024Q1,6841,2024-04-24,IBM,Technology,Information Technology Services,52970,-7.6534
INTC,2024,1,2024Q1,6314,2024-04-25,Intel,Technology,Semiconductors,60311,-11.9624
JBL,2024,1,2024Q1,2269,2023-12-14,Jabil,Technology,"Hardware, Equipment & Parts",52311,5.8043
JNJ,2024,1,2024Q1,6463,2024-04-16,Johnson & Johnson,Healthcare,Drug Manufacturers - General,54772,-2.1343
KHC,2024,1,2024Q1,3684,2024-05-01,Kraft Heinz,Consumer Defensive,Packaged Foods,29816,-15.7213
KLAC,2024,1,2024Q1,5573,2023-10-25,KLA Corporation,Technology,Semiconductors,52386,17.4985
LW,2024,1,2024Q1,3024,2023-10-05,Lamb Weston,Consumer Defensive,Packaged Foods,40811,5.7575
MA,2024,1,2024Q1,4495,2024-05-01,Mastercard,Financial Services,Financial - Credit Services,59048,-1.3741
MDLZ,2024,1,2024Q1,3984,2024-04-30,Mondelez International,Consumer Defensive,Food Confectioners,46666,-8.1179
MHK,2024,1,2024Q1,3845,2024-04-26,Mohawk Industries,Consumer Cyclical,"Furnishings, Fixtures & Appliances",50212,7.0826
MOH,2024,1,2024Q1,2529,2024-04-25,Molina Healthcare,Healthcare,Medical - Healthcare Plans,48152,-15.7454
MS,2024,1,2024Q1,5842,2024-04-16,Morgan Stanley,Financial Services,Financial - Capital Markets,44917,11.8175
MSI,2024,1,2024Q1,6929,2024-05-02,Motorola Solutions,Technology,Communication Equipment,30092,13.8532
MTCH,2024,1,2024Q1,2598,2024-05-08,Match Group,Communication Services,Internet Content & Information,51986,-1.5868
NDAQ,2024,1,2024Q1,4413,2024-04-25,"Nasdaq, Inc.",Financial Services,Financial - Data & Stock Exchanges,71251,-4.4228
NFLX,2024,1,2024Q1,4188,2024-04-18,Netflix,Communication Services,Entertainment,45545,3.7995
NSC,2024,1,2024Q1,6948,2024-04-24,Norfolk Southern Railway,Industrials,Railroads,52064,-8.2969
NUE,2024,1,2024Q1,6100,2024-04-23,Nucor,Basic Materials,Steel,54420,-15.6239
NVDA,2024,1,2024Q1,5082,2023-05-24,Nvidia,Technology,Semiconductors,54208,38.8671
NWSA,2024,1,2024Q1,3897,2023-11-09,News Corp (Class A),Communication Services,Entertainment,40616,11.163
O,2024,1,2024Q1,3704,2024-05-07,Realty Income,Real Estate,REIT - Retail,55128,-4.4004
PCG,2024,1,2024Q1,2449,2024-04-25,PG&E Corporation,Utilities,Regulated Electric,47926,6.1765
PEP,2024,1,2024Q1,6978,2024-04-23,PepsiCo,Consumer Defensive,Beverages - Non-Alcoholic,31051,-1.6831
PG,2024,1,2024Q1,6999,2023-10-18,Procter & Gamble,Consumer Defensive,Household & Personal Products,38031,4.9638
PH,2024,1,2024Q1,6037,2023-11-02,Parker Hannifin,Industrials,Industrial - Machinery,51834,22.4391
PNC,2024,1,2024Q1,5961,2024-04-16,PNC Financial Services,Financial Services,Banks - Regional,45567,1.0698
PNW,2024,1,2024Q1,5333,2024-05-02,Pinnacle West,Utilities,Regulated Electric,32109,2.0683
POOL,2024,1,2024Q1,2701,2024-04-25,Pool Corporation,Industrials,Industrial - Distribution,55722,-9.6796
RF,2024,1,2024Q1,5461,2024-04-19,Regions Financial Corporation,Financial Services,Banks - Regional,37119,-0.4211
RVTY,2024,1,2024Q1,6079,2024-04-29,Revvity,Healthcare,Medical - Diagnostics & Research,54615,8.0682
SBAC,2024,1,2024Q1,3182,2024-04-29,SBA Communications,Real Estate,REIT - Specialty,49765,-2.7738
SBUX,2024,1,2024Q1,5280,2024-01-30,Starbucks,Consumer Cyclical,Restaurants,68886,-2.5723
SCHW,2024,1,2024Q1,5623,2024-04-15,Charles Schwab Corporation,Financial Services,Financial - Capital Markets,52703,1.0852
SHW,2024,1,2024Q1,6557,2024-04-23,Sherwin-Williams,Basic Materials,Chemicals - Specialty,56658,-0.3331
SMCI,2024,1,2024Q1,2248,2023-11-01,Supermicro,Technology,Computer Hardware,30491,18.9457
SO,2024,1,2024Q1,7039,2024-05-02,Southern Company,Utilities,Regulated Electric,47753,5.5421
SPGI,2024,1,2024Q1,7049,2024-04-25,S&P Global,Financial Services,Financial - Data & Stock Exchanges,56627,3.7408
SYK,2024,1,2024Q1,5155,2024-04-30,Stryker Corporation,Healthcare,Medical - Devices,52601,2.225
TAP,2024,1,2024Q1,6394,2024-04-30,Molson Coors Beverage Company,Consumer Defensive,Beverages - Alcoholic,50699,-19.7923
TER,2024,1,2024Q1,2711,2024-04-25,Teradyne,Technology,Semiconductors,50851,39.9206
TKO,2024,1,2024Q1,2094,2024-05-08,TKO Group Holdings,Communication Services,Entertainment,43176,8.6496
TPL,2024,1,2024Q1,2140,2024-05-09,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,33044,32.6886
TRGP,2024,1,2024Q1,2429,2024-05-02,Targa Resources,Energy,Oil & Gas Midstream,46021,5.8625
TTD,2024,1,2024Q1,2044,2024-05-08,"The Trade Desk, Inc.",Technology,Software - Application,60573,11.3229
TTWO,2024,1,2024Q1,3142,2023-08-08,Take-Two Interactive,Technology,Electronic Gaming & Multimedia,42638,-2.997
UBER,2024,1,2024Q1,2279,2024-05-08,Uber,Technology,Software - Application,33643,-0.3124
UDR,2024,1,2024Q1,3554,2024-05-01,"UDR, Inc.",Real Estate,REIT - Residential,68606,4.8057
UHS,2024,1,2024Q1,3765,2024-04-25,Universal Health Services,Healthcare,Medical - Care Facilities,35382,13.038
UNH,2024,1,2024Q1,5787,2024-04-16,UnitedHealth Group,Healthcare,Medical - Healthcare Plans,61660,8.7719
UNP,2024,1,2024Q1,7059,2024-04-25,Union Pacific Corporation,Industrials,Railroads,67306,-1.7286
VLTO,2024,1,2024Q1,2308,2024-04-24,Veralto,Industrials,Industrial - Pollution & Treatment Controls,45487,5.9646
VMC,2024,1,2024Q1,5354,2024-05-02,Vulcan Materials Company,Basic Materials,Construction Materials,33824,-2.7298
VST,2024,1,2024Q1,2219,2024-05-08,Vistra Corp.,Utilities,Independent Power Producers,52765,6.2638
WMB,2024,1,2024Q1,6434,2024-05-07,Williams Companies,Energy,Oil & Gas Midstream,57235,8.5509
XOM,2024,1,2024Q1,7079,2024-04-26,ExxonMobil,Energy,Oil & Gas Integrated,39916,-6.7996
ABT,2024,2,2024Q2,6566,2024-07-18,Abbott Laboratories,Healthcare,Medical - Devices,51103,7.7188
ADI,2024,2,2024Q2,5322,2024-05-22,Analog Devices,Technology,Semiconductors,34947,7.7086
AFL,2024,2,2024Q2,5387,2024-08-01,Aflac,Financial Services,Insurance - Life,41978,13.8499
AIG,2024,2,2024Q2,6283,2024-08-01,American International Group,Financial Services,Insurance - Diversified,58047,-7.7243
AOS,2024,2,2024Q2,3201,2024-07-23,A. O. Smith,Industrials,Industrial - Machinery,39991,-9.526
APO,2024,2,2024Q2,2107,2024-08-01,Apollo Global Management,Financial Services,Asset Management - Global,54395,-8.7144
ARE,2024,2,2024Q2,3303,2024-07-23,Alexandria Real Estate Equities,Real Estate,REIT - Office,64645,-3.3193
AVB,2024,2,2024Q2,4648,2024-08-01,AvalonBay Communities,Real Estate,REIT - Residential,54448,14.5569
AWK,2024,2,2024Q2,3562,2024-08-01,American Water Works,Utilities,Regulated Water,42370,4.0531
BAX,2024,2,2024Q2,6472,2024-08-06,Baxter International,Healthcare,Medical - Instruments & Supplies,54593,13.6547
BEN,2024,2,2024Q2,5501,2024-04-29,Franklin Resources,Financial Services,Asset Management,50888,-10.124
BF-B,2024,2,2024Q2,6194,2023-12-06,Brown–Forman,Consumer Defensive,Beverages - Wineries & Distilleries,56613,-10.3603
BIIB,2024,2,2024Q2,4886,2024-08-01,Biogen,Healthcare,Drug Manufacturers - General,61037,-8.2411
BR,2024,2,2024Q2,3109,2024-02-01,Broadridge Financial Solutions,Technology,Information Technology Services,53075,-1.9589
BXP,2024,2,2024Q2,4708,2024-07-31,"BXP, Inc.",Real Estate,REIT - Office,60595,8.2335
C,2024,2,2024Q2,5950,2024-07-12,Citigroup,Financial Services,Banks - Diversified,77036,-5.433
CAT,2024,2,2024Q2,6616,2024-08-06,Caterpillar Inc.,Industrials,Agricultural - Machinery,57080,12.096
CHD,2024,2,2024Q2,3611,2024-08-02,Church & Dwight,Consumer Defensive,Household & Personal Products,54374,5.2095
CNC,2024,2,2024Q2,3533,2024-07-27,Centene Corporation,Healthcare,Medical - Healthcare Plans,56835,-2.8728
COR,2024,2,2024Q2,5102,2024-05-01,Cencora,Healthcare,Medical - Distribution,52507,-2.853
CSCO,2024,2,2024Q2,5820,2024-02-14,Cisco,Technology,Communication Equipment,48780,0.5439
CTSH,2024,2,2024Q2,4658,2024-07-31,Cognizant,Technology,Information Technology Services,50509,2.0217
CTVA,2024,2,2024Q2,2940,2024-08-01,Corteva,Basic Materials,Agricultural Inputs,55631,0.9447
CVX,2024,2,2024Q2,6687,2024-08-02,Chevron Corporation,Energy,Oil & Gas Integrated,44792,-6.8995
DASH,2024,2,2024Q2,2073,2024-08-01,DoorDash,Communication Services,Internet Content & Information,46277,20.9519
DD,2024,2,2024Q2,2950,2024-07-31,DuPont,Basic Materials,Chemicals - Specialty,48215,0.0
DOV,2024,2,2024Q2,6046,2024-07-25,Dover Corporation,Industrials,Industrial - Machinery,44986,-0.5388
DOW,2024,2,2024Q2,2960,2024-07-25,Dow Inc.,Basic Materials,Chemicals,51912,-4.9512
DPZ,2024,2,2024Q2,2750,2024-07-18,Domino's,Consumer Cyclical,Restaurants,55132,-12.7433
DVN,2024,2,2024Q2,5268,2024-08-07,Devon Energy,Energy,Oil & Gas Exploration & Production,58198,-2.4059
EIX,2024,2,2024Q2,6718,2024-07-25,Edison International,Utilities,Regulated Electric,35162,12.639
EQR,2024,2,2024Q2,5069,2024-07-30,Equity Residential,Real Estate,REIT - Residential,61722,7.6308
EXPE,2024,2,2024Q2,4564,2024-08-08,Expedia Group,Consumer Cyclical,Travel Services,48413,22.0988
FANG,2024,2,2024Q2,3012,2024-08-06,Diamondback Energy,Energy,Oil & Gas Exploration & Production,44902,-3.8125
FAST,2024,2,2024Q2,4454,2024-07-12,Fastenal,Industrials,Industrial - Distribution,51878,6.1078
FE,2024,2,2024Q2,5550,2024-07-31,FirstEnergy,Utilities,Regulated Electric,57783,5.4067
FISV,2024,2,2024Q2,5122,2024-07-24,"Fiserv, Inc.",Technology,Information Technology Services,50840,9.7252
FRT,2024,2,2024Q2,3572,2024-08-01,Federal Realty Investment Trust,Real Estate,REIT - Retail,47763,3.9184
FSLR,2024,2,2024Q2,2408,2024-07-30,First Solar,Energy,Solar,56730,11.883
GD,2024,2,2024Q2,6767,2024-07-24,General Dynamics,Industrials,Aerospace & Defense,42404,0.9611
GDDY,2024,2,2024Q2,2198,2024-08-01,GoDaddy,Technology,Software - Infrastructure,43784,6.2867
GOOGL,2024,2,2024Q2,3804,2024-07-23,Alphabet Inc. (Class A),Communication Services,Internet Content & Information,50927,-13.5046
IBM,2024,2,2024Q2,6840,2024-07-24,IBM,Technology,Information Technology Services,53219,10.0435
IFF,2024,2,2024Q2,6413,2024-08-07,International Flavors & Fragrances,Basic Materials,Chemicals - Specialty,51294,8.5129
IP,2024,2,2024Q2,6850,2024-07-24,International Paper,Consumer Cyclical,Packaging & Containers,51983,3.4843
ISRG,2024,2,2024Q2,4514,2024-07-18,Intuitive Surgical,Healthcare,Medical - Instruments & Supplies,53468,18.3808
IT,2024,2,2024Q2,3283,2024-07-30,Gartner,Technology,Information Technology Services,42733,6.1443
JCI,2024,2,2024Q2,4208,2024-05-01,Johnson Controls,Industrials,Construction,58929,8.5293
KEYS,2024,2,2024Q2,3046,2024-05-20,Keysight Technologies,Technology,"Hardware, Equipment & Parts",39227,-14.0219
L,2024,2,2024Q2,1450,2024-07-28,Loews Corporation,Financial Services,Insurance - Property & Casualty,19550,-0.7866
LMT,2024,2,2024Q2,6888,2024-07-23,Lockheed Martin,Industrials,Aerospace & Defense,52967,21.1109
LOW,2024,2,2024Q2,6139,2024-08-20,Lowe's,Consumer Cyclical,Home Improvement,57897,11.7799
LYV,2024,2,2024Q2,2810,2024-07-30,Live Nation Entertainment,Communication Services,Entertainment,21571,2.8007
MA,2024,2,2024Q2,4494,2024-07-31,Mastercard,Financial Services,Financial - Credit Services,60459,9.981
MAR,2024,2,2024Q2,5490,2024-07-31,Marriott International,Consumer Cyclical,Travel Lodging,47775,-3.3798
MO,2024,2,2024Q2,6908,2024-07-31,Altria,Consumer Defensive,Tobacco,43207,4.1345
MPC,2024,2,2024Q2,4137,2024-08-06,Marathon Petroleum,Energy,Oil & Gas Refining & Marketing,32636,1.6168
MPWR,2024,2,2024Q2,2670,2024-08-01,Monolithic Power Systems,Technology,Semiconductors,25500,12.7753
MRNA,2024,2,2024Q2,2619,2024-08-01,Moderna,Healthcare,Biotechnology,55571,-42.7277
MTCH,2024,2,2024Q2,2597,2024-07-31,Match Group,Communication Services,Internet Content & Information,52207,3.8587
NEM,2024,2,2024Q2,6513,2024-07-25,Newmont,Basic Materials,Gold,49048,5.5346
NI,2024,2,2024Q2,5259,2024-08-07,NiSource,Utilities,Regulated Gas,47124,9.3407
NRG,2024,2,2024Q2,4238,2024-08-08,NRG Energy,Utilities,Independent Power Producers,38802,20.8408
NSC,2024,2,2024Q2,6947,2024-07-25,Norfolk Southern Railway,Industrials,Railroads,53924,15.2131
ORLY,2024,2,2024Q2,4320,2024-07-25,O'Reilly Auto Parts,Consumer Cyclical,Specialty Retail,53153,6.5096
PG,2024,2,2024Q2,6998,2024-01-23,Procter & Gamble,Consumer Defensive,Household & Personal Products,63306,7.9197
PGR,2024,2,2024Q2,5592,2024-08-06,Progressive Corporation,Financial Services,Insurance - Property & Casualty,79771,22.1659
PHM,2024,2,2024Q2,6129,2024-07-23,PulteGroup,Consumer Cyclical,Residential Construction,54379,2.1092
PNW,2024,2,2024Q2,5332,2024-08-01,Pinnacle West,Utilities,Regulated Electric,33089,5.9703
PSA,2024,2,2024Q2,4780,2024-07-31,Public Storage,Real Estate,REIT - Industrial,53442,17.988
PSKY,2024,2,2024Q2,5755,2024-08-08,Paramount Skydance Corp,Communication Services,Entertainment,37203,1.665
PSX,2024,2,2024Q2,4057,2024-07-30,Phillips 66,Energy,Oil & Gas Refining & Marketing,45786,-10.975
RMD,2024,2,2024Q2,3233,2024-01-24,ResMed,Healthcare,Medical - Instruments & Supplies,60346,9.6985
ROL,2024,2,2024Q2,3066,2024-07-25,"Rollins, Inc.",Consumer Cyclical,Personal Products & Services,32310,-0.7207
ROP,2024,2,2024Q2,4248,2024-07-24,Roper Technologies,Industrials,Industrial - Machinery,38773,-3.3712
RSG,2024,2,2024Q2,4370,2024-07-24,Republic Services,Industrials,Waste Management,45372,1.5776
SJM,2024,2,2024Q2,4392,2023-12-05,J.M. Smucker Company (The),Consumer Defensive,Packaged Foods,20264,14.9159
SNA,2024,2,2024Q2,6197,2024-07-18,Snap-on,Industrials,Manufacturing - Tools & Accessories,66436,1.9621
SPGI,2024,2,2024Q2,7048,2024-07-30,S&P Global,Financial Services,Financial - Data & Stock Exchanges,63196,5.3039
STLD,2024,2,2024Q2,2398,2024-07-18,Steel Dynamics,Basic Materials,Steel,47769,-8.6646
STX,2024,2,2024Q2,4015,2024-01-24,Seagate Technology,Technology,Computer Hardware,48793,5.1328
TAP,2024,2,2024Q2,6393,2024-08-06,Molson Coors Beverage Company,Consumer Defensive,Beverages - Alcoholic,48170,8.2339
TECH,2024,2,2024Q2,2609,2024-02-01,Bio-Techne,Healthcare,Biotechnology,51856,3.1286
TFC,2024,2,2024Q2,5540,2024-07-22,Truist Financial,Financial Services,Banks - Regional,67589,4.2679
TJX,2024,2,2024Q2,6058,2023-08-16,TJX Companies,Consumer Cyclical,Apparel - Retail,47065,4.4421
TMO,2024,2,2024Q2,4846,2024-07-24,Thermo Fisher Scientific,Healthcare,Medical - Diagnostics & Research,50405,9.8942
TPR,2024,2,2024Q2,4836,2024-02-08,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,58318,16.3569
TSN,2024,2,2024Q2,4791,2024-05-06,Tyson Foods,Consumer Defensive,Agricultural Farm Products,56179,-11.0609
UDR,2024,2,2024Q2,3553,2024-07-31,"UDR, Inc.",Real Estate,REIT - Residential,63098,13.9535
V,2024,2,2024Q2,4268,2024-04-23,Visa Inc.,Financial Services,Financial - Credit Services,53146,1.0689
VICI,2024,2,2024Q2,2498,2024-08-01,Vici Properties,Real Estate,REIT - Diversified,50608,8.6372
VRSK,2024,2,2024Q2,3641,2024-07-31,Verisk Analytics,Industrials,Consulting Services,50230,-5.8114
VRTX,2024,2,2024Q2,3874,2024-08-01,Vertex Pharmaceuticals,Healthcare,Biotechnology,53357,-3.2326
VST,2024,2,2024Q2,2218,2024-08-08,Vistra Corp.,Utilities,Independent Power Producers,50544,45.8824
VZ,2024,2,2024Q2,6159,2024-07-22,Verizon,Communication Services,Telecommunications Services,56122,3.1475
WDAY,2024,2,2024Q2,2129,2023-08-24,"Workday, Inc.",Technology,Software - Application,57547,-3.1663
WELL,2024,2,2024Q2,4350,2024-07-30,Welltower,Real Estate,REIT - Healthcare Facilities,54861,15.2351
WM,2024,2,2024Q2,5450,2024-07-25,Waste Management,Industrials,Waste Management,68401,-5.8193
WMT,2024,2,2024Q2,6219,2023-08-17,Walmart,Consumer Defensive,Discount Stores,68123,0.4144
YUM,2024,2,2024Q2,5560,2024-08-06,Yum! Brands,Consumer Cyclical,Restaurants,45231,-2.0402
AIG,2024,3,2024Q3,6282,2024-11-05,American International Group,Financial Services,Insurance - Diversified,56110,-8.2929
ALGN,2024,3,2024Q3,3252,2024-10-23,Align Technology,Healthcare,Medical - Devices,59754,11.8896
ALLE,2024,3,2024Q3,3853,2024-10-24,Allegion,Industrials,Security & Protection Services,28790,-6.8739
AMAT,2024,3,2024Q3,5724,2024-08-15,Applied Materials,Technology,Semiconductors,50353,-4.6169
APA,2024,3,2024Q3,5601,2024-11-07,APA Corporation,Energy,Oil & Gas Exploration & Production,54546,-14.9211
APD,2024,3,2024Q3,6088,2024-08-01,Air Products,Basic Materials,Chemicals - Specialty,49182,7.6862
AZO,2024,3,2024Q3,5654,2024-05-21,AutoZone,Consumer Cyclical,Specialty Retail,53776,-3.7291
BA,2024,3,2024Q3,6595,2024-10-23,Boeing,Industrials,Aerospace & Defense,51316,-2.0078
BLK,2024,3,2024Q3,4156,2024-10-11,BlackRock,Financial Services,Asset Management,55870,8.4628
C,2024,3,2024Q3,5949,2024-10-15,Citigroup,Financial Services,Banks - Diversified,76582,5.6658
CAH,2024,3,2024Q3,5633,2024-05-02,Cardinal Health,Healthcare,Medical - Distribution,63908,-1.9282
CCI,2024,3,2024Q3,4066,2024-10-16,Crown Castle,Real Estate,REIT - Specialty,54579,-8.1518
CFG,2024,3,2024Q3,3581,2024-10-16,Citizens Financial Group,Financial Services,Banks - Regional,46596,10.7636
COO,2024,3,2024Q3,3412,2024-08-29,Cooper Companies (The),Healthcare,Medical - Instruments & Supplies,53779,1.8443
COP,2024,3,2024Q3,6645,2024-10-31,ConocoPhillips,Energy,Oil & Gas Exploration & Production,45857,-1.9033
COST,2024,3,2024Q3,5830,2024-05-30,Costco,Consumer Defensive,Discount Stores,62804,4.3454
CSCO,2024,3,2024Q3,5819,2024-05-15,Cisco,Technology,Communication Equipment,56652,-2.9418
CSX,2024,3,2024Q3,6666,2024-10-16,CSX Corporation,Industrials,Railroads,64007,3.0448
CTVA,2024,3,2024Q3,2939,2024-11-07,Corteva,Basic Materials,Agricultural Inputs,53609,-6.8999
D,2024,3,2024Q3,3392,2024-11-01,Dominion Energy,Utilities,Regulated Electric,50920,-10.079
DE,2024,3,2024Q3,6697,2024-08-15,Deere & Company,Industrials,Agricultural - Machinery,56022,18.9934
DOW,2024,3,2024Q3,2959,2024-10-24,Dow Inc.,Basic Materials,Chemicals,47823,-18.4502
DVN,2024,3,2024Q3,5267,2024-11-06,Devon Energy,Energy,Oil & Gas Exploration & Production,55017,-22.4199
EME,2024,3,2024Q3,2002,2024-10-31,"EMCOR Group, Inc.",Industrials,Engineering & Construction,44982,11.0035
ERIE,2024,3,2024Q3,2160,2024-11-01,Erie Indemnity,Financial Services,Insurance - Brokers,14128,-5.7036
ES,2024,3,2024Q3,4287,2024-11-05,Eversource Energy,Utilities,Regulated Electric,54088,-11.4196
ETN,2024,3,2024Q3,6727,2024-10-31,Eaton Corporation,Industrials,Industrial - Machinery,64177,3.8505
ETR,2024,3,2024Q3,6737,2024-10-31,Entergy,Utilities,Regulated Electric,54221,10.4762
FANG,2024,3,2024Q3,3011,2024-11-05,Diamondback Energy,Energy,Oil & Gas Exploration & Production,53026,-13.1731
FCX,2024,3,2024Q3,863,2024-10-22,Freeport-McMoRan,Basic Materials,Copper,49045,-10.2211
FICO,2024,3,2024Q3,2359,2024-07-31,Fair Isaac,Technology,Software - Application,31368,16.81
FITB,2024,3,2024Q3,5674,2024-10-18,Fifth Third Bancorp,Financial Services,Banks - Regional,56162,4.849
FOX,2024,3,2024Q3,2969,2024-05-08,Fox Corporation (Class B),Communication Services,Entertainment,30031,7.4037
FRT,2024,3,2024Q3,3571,2024-10-30,Federal Realty Investment Trust,Real Estate,REIT - Retail,38571,0.0
GILD,2024,3,2024Q3,4855,2024-11-06,Gilead Sciences,Healthcare,Drug Manufacturers - General,56619,0.9598
GM,2024,3,2024Q3,3915,2024-10-22,General Motors,Consumer Cyclical,Auto - Manufacturers,57868,9.0538
GOOG,2024,3,2024Q3,4717,2024-10-29,Alphabet Inc. (Class C),Communication Services,Internet Content & Information,56645,13.1413
GOOGL,2024,3,2024Q3,3803,2024-10-29,Alphabet Inc. (Class A),Communication Services,Internet Content & Information,56645,13.1306
GWW,2024,3,2024Q3,6228,2024-10-31,W. W. Grainger,Industrials,Industrial - Distribution,30971,3.9369
HAS,2024,3,2024Q3,6118,2024-10-24,Hasbro,Consumer Cyclical,Leisure,44602,-6.1851
HLT,2024,3,2024Q3,3272,2024-10-23,Hilton Worldwide,Consumer Cyclical,Travel Lodging,50768,7.2481
HOLX,2024,3,2024Q3,3542,2024-07-29,Hologic,Healthcare,Medical - Instruments & Supplies,49204,0.4646
