symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,exit_reason,regime,ret_pct
CTSH,2021-07-28,2021-07-29,2021-09-10,74.97,76.26,433.0,0.017206882753101338,0.015173486194477892,32494.504504504504,scheduled,NORMAL,1.5173486194477892
TDY,2021-07-28,2021-07-29,2021-09-10,457.72,432.82,71.0,-0.054400069911736515,-0.056290324171982875,32530.650650650652,scheduled,NORMAL,-5.629032417198287
LIN,2021-07-30,2021-08-02,2021-09-14,290.3865832294812,294.4000549316406,112.0,0.013821133392336371,0.011794504946685214,32555.853174876767,scheduled,NORMAL,1.1794504946685214
ETN,2021-08-03,2021-08-04,2021-09-16,163.07,159.29,211.0,-0.02318022934935915,-0.025132892070889867,34442.21221221221,scheduled,NORMAL,-2.5132892070889867
WTW,2021-08-03,2021-08-04,2021-09-16,213.0,234.05,161.0,0.09882629107981233,0.09662973732394353,34327.32732732733,scheduled,NORMAL,9.662973732394352
POOL,2021-10-21,2021-10-22,2021-12-06,501.3,547.95,64.0,0.09305804907241177,0.09087302603231606,32115.315315315314,scheduled,NORMAL,9.087302603231606
GOOGL,2021-10-26,2021-10-27,2021-12-09,139.41,147.64,230.0,0.0590345025464456,0.056917492575855544,32096.396396396394,scheduled,NORMAL,5.691749257585554
MSFT,2021-10-26,2021-10-27,2021-12-09,316.0,333.1,101.0,0.05411392405063298,0.05200675031645585,31947.94794794795,scheduled,NORMAL,5.200675031645585
BG,2021-10-27,2021-10-28,2021-12-10,91.29,86.91,355.0,-0.04797896812356239,-0.04988205816628344,32440.390390390392,scheduled,NORMAL,-4.988205816628344
KLAC,2021-10-27,2021-10-28,2021-12-10,366.44,410.69,88.0,0.12075646763453762,0.11851607545573617,32278.998998999,scheduled,NORMAL,11.851607545573618
TXT,2021-10-28,2021-10-29,2021-12-13,72.09,73.13,452.0,0.01442641143015666,0.012398573033707727,32617.297297297297,scheduled,NORMAL,1.2398573033707727
FE,2021-10-29,2021-11-01,2021-12-14,32.43240367563351,33.93782424926758,1020.0,0.04641717551033975,0.044325387576494624,33114.16591506124,scheduled,NORMAL,4.432538757649462
MCK,2021-11-01,2021-11-02,2021-12-15,216.2,232.29,151.0,0.07442183163737282,0.0722740623959297,32678.878878878877,scheduled,NORMAL,7.227406239592971
AKAM,2021-11-02,2021-11-03,2021-12-16,107.0,116.83,315.0,0.09186915887850455,0.08968651242990666,33738.738738738735,scheduled,NORMAL,8.968651242990667
AME,2021-11-02,2021-11-03,2021-12-16,136.29190946013642,140.09014892578125,248.0,0.02786841479211777,0.02581370583094822,33834.22777388772,scheduled,NORMAL,2.581370583094822
IT,2021-11-02,2021-11-03,2021-12-16,336.69,326.6,100.0,-0.02996822002435462,-0.03190731355252585,33702.7027027027,scheduled,NORMAL,-3.190731355252585
TMUS,2021-11-02,2021-11-03,2021-12-16,122.12,120.58,276.0,-0.012610547002947947,-0.014584338519488926,33738.85885885886,scheduled,NORMAL,-1.4584338519488926
TMUS,2022-02-02,2022-02-03,2022-03-18,120.0,127.18,143.0,0.059833333333333405,0.05771472649999998,17177.17717717718,scheduled,RISK_OFF,5.771472649999998
BDX,2022-02-03,2022-02-04,2022-03-21,260.31,260.89,66.0,0.0022281126349352753,0.0002246586377780968,17197.657657657655,scheduled,RISK_OFF,0.02246586377780968
ON,2022-02-07,2022-02-08,2022-03-23,62.125,60.39,611.0,-0.02792756539235408,-0.02987073818913477,37996.37137137137,scheduled,RISK_OFF,-2.987073818913477
CMG,2022-02-08,2022-02-09,2022-03-24,31.51,31.32,1216.0,-0.006029831799428842,-0.00801677816566193,38354.51451451452,scheduled,NORMAL,-0.8016778165661931
OMC,2022-02-08,2022-02-09,2022-03-24,89.3,83.99,429.0,-0.05946248600223969,-0.06134262049272121,38348.04804804805,scheduled,NORMAL,-6.134262049272121
TTWO,2022-05-16,2022-05-17,2022-06-30,119.88,122.53,141.0,0.02210543877210558,0.02006225000000006,16919.999999999996,scheduled,RISK_OFF,2.006225000000006
UNH,2022-07-15,2022-07-18,2022-08-29,531.0,529.77,32.0,-0.0023163841807909424,-0.00431075372881351,17009.00900900901,scheduled,RISK_OFF,-0.431075372881351
CDNS,2022-07-25,2022-07-26,2022-09-07,170.54,170.89,99.0,0.0020523044447049443,4.920188812018722e-05,16900.36036036036,scheduled,RISK_OFF,0.004920188812018722
CMG,2022-07-26,2022-07-27,2022-09-08,28.67,34.14,594.0,0.19079176839902323,0.1884113756539938,17047.027027027027,scheduled,RISK_OFF,18.84113756539938
BXP,2022-07-27,2022-07-28,2022-09-09,89.44,85.8,190.0,-0.04069767441860461,-0.042615319767441706,17010.61061061061,scheduled,RISK_OFF,-4.261531976744171
EQIX,2022-07-27,2022-07-28,2022-09-09,632.0000866647566,615.0186767578125,26.0,-0.026869315788483283,-0.028814604026222157,16448.450703987663,scheduled,RISK_OFF,-2.8814604026222157
TEL,2022-07-27,2022-07-28,2022-09-09,129.58,129.04,131.0,-0.004167309770026439,-0.006157979317796269,16991.971971971976,scheduled,RISK_OFF,-0.6157979317796269
GWW,2022-07-29,2022-08-01,2022-09-13,540.99,557.15,32.0,0.02987116212869001,0.027812449675594708,17329.00900900901,scheduled,NORMAL,2.781244967559471
CTVA,2022-08-05,2022-08-08,2022-09-20,59.31,61.4,880.0,0.03523857696847066,0.0331691350531107,52245.045045045044,scheduled,NORMAL,3.31691350531107
KEYS,2022-08-17,2022-08-18,2022-09-30,176.55,157.36,304.0,-0.10869442084395353,-0.11047614069668654,53724.924924924926,scheduled,NORMAL,-11.047614069668654
EME,2022-10-27,2022-10-28,2022-12-12,135.59,149.43,124.0,0.10207242422007523,0.09986938144405921,16829.98998998999,scheduled,RISK_OFF,9.986938144405922
HON,2022-10-27,2022-10-28,2022-12-12,199.0,214.5,84.0,0.07788944723618085,0.07573474623115573,16732.732732732733,scheduled,RISK_OFF,7.5734746231155725
MAA,2022-10-27,2022-10-28,2022-12-12,136.1071664872441,144.93887329101562,124.0,0.06488788968066017,0.06275917878918835,16894.182827245513,scheduled,RISK_OFF,6.275917878918835
GWW,2022-10-28,2022-10-31,2022-12-13,576.12,584.93,29.0,0.015291953065333486,0.013262384451155684,16724.204204204205,scheduled,RISK_OFF,1.3262384451155684
XYL,2022-11-01,2022-11-02,2022-12-15,105.6,110.64,160.0,0.04772727272727284,0.04563286590909099,16912.912912912914,scheduled,RISK_OFF,4.563286590909099
EQIX,2022-11-02,2022-11-03,2022-12-16,541.8492226292254,627.3641357421875,31.0,0.1578204960745655,0.15550601290291244,16814.140041547536,scheduled,RISK_OFF,15.550601290291244
IBKR,2023-01-17,2023-01-18,2023-03-02,20.2,22.17,1734.0,0.09752475247524761,0.09533080049504994,35061.86186186186,scheduled,NORMAL,9.533080049504994
V,2023-01-26,2023-01-27,2023-03-13,228.0,214.47,153.0,-0.05934210526315786,-0.06122248039473688,34918.91891891892,scheduled,NORMAL,-6.122248039473687
YUM,2023-02-08,2023-02-09,2023-03-24,132.28,127.83,266.0,-0.03364076201995769,-0.035572514136679945,35221.701701701706,scheduled,NORMAL,-3.5572514136679945
HLT,2023-02-09,2023-02-10,2023-03-27,150.5,132.3,234.0,-0.1209302325581395,-0.12268749302325577,35252.252252252256,scheduled,NORMAL,-12.268749302325578
PLTR,2023-02-13,2023-02-14,2023-03-29,8.59,8.22,4114.0,-0.043073341094295614,-0.04498623748544828,35374.63463463464,scheduled,NORMAL,-4.498623748544828
MAR,2023-02-14,2023-02-15,2023-03-30,180.92,162.67,197.0,-0.10087331417200973,-0.10267066841697992,35676.91691691692,scheduled,NORMAL,-10.267066841697991
CRM,2023-03-01,2023-03-02,2023-04-14,193.12,194.65,178.0,0.007922535211267512,0.005907698063380318,34409.76976976977,scheduled,NORMAL,0.5907698063380318
CTAS,2023-03-29,2023-03-30,2023-05-12,116.79,118.59,285.0,0.015412278448497352,0.013382469303878652,33318.46846846847,scheduled,NORMAL,1.3382469303878652
AVB,2023-04-27,2023-04-28,2023-06-12,178.85,187.53,186.0,0.048532289628180125,0.04643627358121338,33299.3993993994,scheduled,NORMAL,4.643627358121338
CHD,2023-04-27,2023-04-28,2023-06-12,97.73,94.19,341.0,-0.036222244960605776,-0.038148836692929566,33359.28928928929,scheduled,NORMAL,-3.8148836692929566
HON,2023-04-27,2023-04-28,2023-06-12,199.0,198.5,167.0,-0.002512562814070307,-0.00450654020100516,33266.26626626627,scheduled,NORMAL,-0.45065402010051603
MAA,2023-04-27,2023-04-28,2023-06-12,137.0986493861388,137.77520751953125,243.0,0.004934827122088814,0.0029259624026716224,33348.32012095268,scheduled,NORMAL,0.29259624026716224
ROK,2023-04-27,2023-04-28,2023-06-12,285.0,309.78,117.0,0.08694736842105244,0.08477456063157884,33378.37837837838,scheduled,NORMAL,8.477456063157884
ROP,2023-04-27,2023-04-28,2023-06-12,452.0,454.01,73.0,0.004446902654867246,0.002439013296460013,33029.02902902903,scheduled,NORMAL,0.2439013296460013
CL,2023-04-28,2023-05-01,2023-06-13,79.84,75.24,421.0,-0.057615230460921985,-0.05949905761523033,33646.28628628628,scheduled,NORMAL,-5.949905761523033
NCLH,2023-05-01,2023-05-02,2023-06-14,14.46,19.3,2362.0,0.3347164591977869,0.33204836099585044,34188.70870870871,scheduled,NORMAL,33.204836099585044
AME,2023-05-02,2023-05-03,2023-06-15,143.56644584554465,154.17568969726562,227.0,0.07389779547189512,0.07175107377874701,32622.205412350984,scheduled,NORMAL,7.175107377874701
ETN,2023-05-02,2023-05-03,2023-06-15,174.95,196.89,187.0,0.1254072592169191,0.12315757010574457,32748.398398398396,scheduled,NORMAL,12.315757010574458
PAYC,2023-05-02,2023-05-03,2023-06-15,291.15,323.95,112.0,0.11265670616520707,0.11043250540958294,32641.44144144144,scheduled,NORMAL,11.043250540958294
UAL,2023-07-20,2023-07-21,2023-09-01,57.24,49.72,648.0,-0.1313766596785465,-0.13311303773584926,37128.648648648654,scheduled,NORMAL,-13.311303773584926
GE,2023-07-25,2023-07-26,2023-09-07,93.42,89.16,395.0,-0.0456005138086063,-0.047508358381503135,36937.83783783784,scheduled,NORMAL,-4.750835838150314
LRCX,2023-07-26,2023-07-27,2023-09-08,67.5,66.89,546.0,-0.009037037037037066,-0.011017971999999987,36891.89189189189,scheduled,NORMAL,-1.1017971999999987
MDLZ,2023-07-27,2023-07-28,2023-09-11,75.88,71.37,485.0,-0.05943595150237202,-0.06131613903531874,36838.63863863864,scheduled,NORMAL,-6.131613903531874
CINF,2023-07-28,2023-07-31,2023-09-12,109.92,107.19,337.0,-0.024836244541484698,-0.026785596888646346,37080.12012012012,scheduled,NORMAL,-2.6785596888646346
ANET,2023-07-31,2023-08-01,2023-09-13,44.38,47.02,834.0,0.05948625506985139,0.057368342045966525,37049.96996996998,scheduled,NORMAL,5.7368342045966525
SBAC,2023-07-31,2023-08-01,2023-09-13,225.85,212.33,164.0,-0.0598627407571396,-0.06174207513836605,37076.47647647648,scheduled,NORMAL,-6.174207513836604
FICO,2023-08-02,2023-08-03,2023-09-15,850.0,891.4,43.0,0.048705882352941154,0.04660951929411761,36586.586586586585,scheduled,NORMAL,4.660951929411761
AMGN,2023-08-03,2023-08-04,2023-09-18,237.91,263.15,151.0,0.10609053843890548,0.10387946345256593,35960.370370370365,scheduled,NORMAL,10.387946345256594
APTV,2023-08-03,2023-08-04,2023-09-18,110.72,101.39,325.0,-0.08426661849710981,-0.08609716952673407,36020.02002002002,scheduled,NORMAL,-8.609716952673407
DVA,2023-08-03,2023-08-04,2023-09-18,106.63,99.77,338.0,-0.06433461502391447,-0.06620501012848146,36077.01701701701,scheduled,NORMAL,-6.620501012848146
IR,2023-08-03,2023-08-04,2023-09-18,67.4,66.39,535.0,-0.014985163204747853,-0.016954207863501325,36095.095095095094,scheduled,NORMAL,-1.6954207863501325
AMT,2023-10-26,2023-10-27,2023-12-11,175.5,205.6,199.0,0.1715099715099715,0.16916812307692308,34959.45945945946,scheduled,NORMAL,16.916812307692307
AOS,2023-10-26,2023-10-27,2023-12-11,69.66,78.04,502.0,0.12029859316681035,0.11805911627906984,35004.32432432433,scheduled,NORMAL,11.805911627906983
DECK,2023-10-26,2023-10-27,2023-12-11,90.87,116.31,385.0,0.27996038296467485,0.27740174215912816,35019.96996996998,scheduled,NORMAL,27.740174215912816
DXCM,2023-10-26,2023-10-27,2023-12-11,92.73,117.9,377.0,0.27143319314137826,0.26889159818828867,34994.2042042042,scheduled,NORMAL,26.889159818828865
MAS,2023-10-26,2023-10-27,2023-12-11,51.87,63.98,675.0,0.23346828609986514,0.23100258299595122,35047.2972972973,scheduled,NORMAL,23.100258299595122
ANET,2023-10-30,2023-10-31,2023-12-13,48.58,57.39,715.0,0.18135034993824628,0.1789888305887195,34769.46946946947,scheduled,NORMAL,17.898883058871952
EG,2023-10-28,2023-10-31,2023-12-13,380.46338686797526,374.8471984863281,91.0,-0.014761442429139682,-0.01673093430572392,34656.82503001577,scheduled,NORMAL,-1.6730934305723921
WELL,2023-10-31,2023-11-01,2023-12-14,83.84,91.87,426.0,0.09577767175572527,0.09358721218988553,35751.5915915916,scheduled,NORMAL,9.358721218988553
CI,2023-11-02,2023-11-03,2023-12-18,317.71,292.07,116.0,-0.08070252746215101,-0.0825402031097543,36891.251251251255,scheduled,NORMAL,-8.254020310975429
EXPE,2023-11-02,2023-11-03,2023-12-18,108.0,148.47,343.0,0.3747222222222222,0.3719741525,37081.08108108108,scheduled,NORMAL,37.19741525
LYV,2023-11-02,2023-11-03,2023-12-18,86.8,93.27,427.0,0.0745391705069125,0.0723911667050694,37100.7007007007,scheduled,NORMAL,7.23911667050694
PWR,2023-11-02,2023-11-03,2023-12-18,176.54,215.0,209.0,0.2178543106378159,0.2154198198708508,36933.7937937938,scheduled,NORMAL,21.54198198708508
WRB,2024-01-24,2024-01-25,2024-03-08,55.63,56.27,827.0,0.011504583857630868,0.009482586194499376,46052.06206206206,scheduled,NORMAL,0.9482586194499376
HCA,2024-01-30,2024-01-31,2024-03-14,303.42,324.78,151.0,0.07039746885505216,0.06825774431481113,45862.282282282285,scheduled,NORMAL,6.825774431481113
DECK,2024-02-01,2024-02-02,2024-03-18,139.29,151.48,330.0,0.08751525594084275,0.0853413129442171,46011.71171171171,scheduled,NORMAL,8.534131294421709
J,2024-02-06,2024-02-07,2024-03-21,116.97,125.25,392.0,0.07078738137984097,0.06864687740446285,45898.138138138136,scheduled,NORMAL,6.864687740446285
DVA,2024-02-13,2024-02-14,2024-03-28,123.0,138.05,373.0,0.12235772357723596,0.12011413048780484,45924.924924924926,scheduled,NORMAL,12.011413048780483
APP,2024-02-14,2024-02-15,2024-04-01,54.69,69.14,843.0,0.2642164929603219,0.2616893241908942,46149.819819819815,scheduled,NORMAL,26.16893241908942
WELL,2024-02-14,2024-02-15,2024-04-01,93.65,91.99,492.0,-0.017725573945541973,-0.019689140523225013,46121.92192192192,scheduled,NORMAL,-1.9689140523225013
NVDA,2024-02-21,2024-02-22,2024-04-05,75.03,88.01,616.0,0.1729974676795949,0.17065264574170325,46264.74474474475,scheduled,NORMAL,17.065264574170325
MU,2024-03-20,2024-03-21,2024-05-03,113.37,114.7,457.0,0.011731498632795212,0.009709047367028267,51861.95195195195,scheduled,NORMAL,0.9709047367028267
OMC,2024-04-16,2024-04-17,2024-05-30,93.35,90.72,559.0,-0.02817354043920728,-0.030116221531869325,52234.88488488488,scheduled,NORMAL,-3.0116221531869325
CSGP,2024-04-23,2024-04-24,2024-06-06,92.53,77.05,560.0,-0.16729709283475636,-0.16896166594617967,51868.66866866867,scheduled,NORMAL,-16.896166594617966
PHM,2024-04-23,2024-04-24,2024-06-06,113.4,114.49,457.0,0.00961199294532622,0.007593778571428622,51875.67567567568,scheduled,NORMAL,0.7593778571428622
CMG,2024-04-24,2024-04-25,2024-06-07,60.24,63.38,865.0,0.05212483399734391,0.05002163645418345,52159.759759759756,scheduled,NORMAL,5.002163645418345
GOOGL,2024-04-25,2024-04-26,2024-06-10,174.37,175.01,296.0,0.0036703561392441575,0.0016640190973216118,51665.18518518519,scheduled,NORMAL,0.16640190973216118
LLY,2024-04-30,2024-05-01,2024-06-13,774.76,883.33,66.0,0.14013371882905679,0.1378545915251177,51185.34534534534,scheduled,NORMAL,13.78545915251177
VRSK,2024-05-01,2024-05-02,2024-06-14,234.0,264.37,216.0,0.1297863247863249,0.12752788192307696,50594.59459459459,scheduled,NORMAL,12.752788192307696
KIM,2024-05-02,2024-05-03,2024-06-17,19.05,18.68,2687.0,-0.01942257217847776,-0.021382746456693025,51238.58858858859,scheduled,NORMAL,-2.1382746456693025
XYL,2024-05-02,2024-05-03,2024-06-17,137.5,139.54,372.0,0.014836363636363537,0.012807705745454534,51201.2012012012,scheduled,NORMAL,1.2807705745454534
CRWD,2024-06-04,2024-06-05,2024-07-19,334.61,304.96,155.0,-0.08861062132034314,-0.09043248868832376,51916.46646646647,scheduled,NORMAL,-9.043248868832377
HPE,2024-06-04,2024-06-05,2024-07-19,20.35,20.48,2559.0,0.006388206388206363,0.004376436363636271,52127.77777777778,scheduled,NORMAL,0.43764363636362713
CCL,2024-06-25,2024-06-26,2024-08-08,17.9,14.49,3018.0,-0.19050279329608932,-0.19212097821229035,54076.27627627627,scheduled,NORMAL,-19.212097821229037
CBRE,2024-07-25,2024-07-26,2024-09-09,110.0,115.26,468.0,0.04781818181818176,0.045723593272727125,51531.53153153153,scheduled,NORMAL,4.5723593272727125
DOV,2024-07-25,2024-07-26,2024-09-09,185.43,178.89,277.0,-0.035269373887720556,-0.03719787040931888,51415.525525525525,scheduled,NORMAL,-3.719787040931888
BKR,2024-07-26,2024-07-29,2024-09-10,37.78,33.17,1368.0,-0.12202223398623613,-0.12377731154049754,51734.77477477478,scheduled,NORMAL,-12.377731154049753
ON,2024-07-29,2024-07-30,2024-09-11,77.8,70.58,665.0,-0.09280205655526996,-0.09461554524421611,51788.78878878879,scheduled,NORMAL,-9.461554524421611
ANET,2024-07-30,2024-07-31,2024-09-12,84.5,88.84,603.0,0.05136094674556224,0.04925927621301773,51004.504504504504,scheduled,NORMAL,4.925927621301773
CMI,2024-08-01,2024-08-02,2024-09-16,303.71,301.07,4.0,-0.008692502716407091,-0.010674126403476869,1216.056056056056,scheduled,NORMAL,-1.067412640347687
IRM,2024-08-01,2024-08-02,2024-09-16,109.54,118.19,12.0,0.07896658754792751,0.07680973333941932,1315.7957957957958,scheduled,NORMAL,7.680973333941932
MU,2024-09-25,2024-09-26,2024-11-07,113.1,113.41,432.0,0.0027409372236959495,0.0007364580901856321,48908.10810810811,scheduled,NORMAL,0.07364580901856321
ISRG,2024-10-17,2024-10-18,2024-12-02,496.0,542.85,98.0,0.09445564516129035,0.09226782832661296,48656.656656656654,scheduled,NORMAL,9.226782832661296
PM,2024-10-22,2024-10-23,2024-12-05,129.98,132.49,377.0,0.019310663178950804,0.01727306116325611,49051.51151151151,scheduled,NORMAL,1.727306116325611
BKR,2024-10-23,2024-10-24,2024-12-06,37.1,41.31,1312.0,0.11347708894878705,0.11125124824797838,48723.923923923925,scheduled,NORMAL,11.125124824797838
RJF,2024-10-23,2024-10-24,2024-12-06,144.76,163.4,336.0,0.1287648521691076,0.1265084512296215,48688.04804804805,scheduled,NORMAL,12.650845122962151
CBRE,2024-10-24,2024-10-25,2024-12-09,134.66,137.29,362.0,0.01953066983514029,0.017492628026139823,48795.71571571571,scheduled,NORMAL,1.7492628026139823
TYL,2024-10-24,2024-10-25,2024-12-09,613.5,621.77,79.0,0.013480032599836989,0.011454086014669906,48515.015015015015,scheduled,NORMAL,1.1454086014669906
CDNS,2024-10-28,2024-10-29,2024-12-11,274.94,308.78,178.0,0.12308139957808972,0.12083635986033303,48988.30830830831,scheduled,NORMAL,12.083635986033304
FFIV,2024-10-28,2024-10-29,2024-12-11,242.03,260.07,202.0,0.07453621451886128,0.07238821662603812,48938.998998999,scheduled,NORMAL,7.2388216626038115
GLW,2024-10-29,2024-10-30,2024-12-12,48.92,48.61,1027.0,-0.006336876533115321,-0.008323209116925634,50291.13113113114,scheduled,NORMAL,-0.8323209116925634
RCL,2024-10-29,2024-10-30,2024-12-12,208.0,244.15,241.0,0.17379807692307692,0.1714516545673077,50178.178178178176,scheduled,NORMAL,17.145165456730773
V,2024-10-29,2024-10-30,2024-12-12,292.34,314.23,171.0,0.07487856605322585,0.07272988379968548,50040.18018018017,scheduled,NORMAL,7.272988379968548
TECH,2025-02-05,2025-02-06,2025-03-21,77.03,60.61,717.0,-0.2131637024535895,-0.21473658821238473,55285.7957957958,scheduled,NORMAL,-21.473658821238473
HOOD,2025-02-12,2025-02-13,2025-03-28,62.09,41.92,879.0,-0.3248510227089708,-0.3262006455145756,54631.741741741745,scheduled,NORMAL,-32.62006455145756
MGM,2025-02-12,2025-02-13,2025-03-28,38.55,30.36,1416.0,-0.2124513618677042,-0.2140256715953306,54641.441441441435,scheduled,NORMAL,-21.40256715953306
CBRE,2025-02-13,2025-02-14,2025-03-31,142.6,130.78,384.0,-0.08288920056100979,-0.08472250504908818,54813.21321321321,scheduled,NORMAL,-8.472250504908818
INTU,2025-02-25,2025-02-26,2025-04-09,635.5,596.48,81.0,-0.06140047206923682,-0.06327673252557031,51527.02702702703,scheduled,NORMAL,-6.327673252557031
AVGO,2025-03-06,2025-03-07,2025-04-21,187.73,166.21,47.0,-0.11463271720023427,-0.11640256639855107,8832.142142142142,scheduled,RISK_OFF,-11.640256639855107
CTAS,2025-03-26,2025-03-27,2025-05-09,202.59,214.74,271.0,0.059973345179920035,0.05785445846290549,54956.84684684685,scheduled,NORMAL,5.785445846290549
STX,2025-04-29,2025-04-30,2025-06-12,87.14,126.07,236.0,0.44675235253614853,0.4438602945834287,20585.625625625627,scheduled,RISK_OFF,44.38602945834287
WELL,2025-04-29,2025-04-30,2025-06-12,151.04,151.91,136.0,0.005760063559322015,0.003749549192266999,20562.002002002002,scheduled,RISK_OFF,0.3749549192266999
ADP,2025-04-30,2025-05-01,2025-06-13,299.21,306.82,68.0,0.025433641923732653,0.023383800073526917,20366.646646646645,scheduled,RISK_OFF,2.3383800073526917
AMZN,2025-05-01,2025-05-02,2025-06-16,191.44,216.1,106.0,0.12881320518178008,0.12655670758462167,20312.952952952954,scheduled,RISK_OFF,12.655670758462168
HWM,2025-05-01,2025-05-02,2025-06-16,150.21,171.6,136.0,0.14240063910525258,0.14011698022768115,20449.00900900901,scheduled,RISK_OFF,14.011698022768115
KIM,2025-05-01,2025-05-02,2025-06-16,21.15,20.92,967.0,-0.010874704491725673,-0.012851965957446754,20472.522522522522,scheduled,RISK_OFF,-1.2851965957446754
CSCO,2025-05-14,2025-05-15,2025-06-30,63.07,69.38,1155.0,0.10004756619628985,0.09784857111146339,72918.76876876877,scheduled,NORMAL,9.784857111146339
INTU,2025-05-22,2025-05-23,2025-07-09,720.0,769.59,25.0,0.06887500000000002,0.06673831887499992,18018.018018018018,scheduled,NORMAL,6.6738318874999925
CFG,2025-07-17,2025-07-18,2025-08-29,49.68,52.28,1032.0,0.052334943639291476,0.05023132608695646,51321.08108108108,scheduled,NORMAL,5.023132608695646
IBKR,2025-07-17,2025-07-18,2025-08-29,63.81,62.24,803.0,-0.02460429399780595,-0.026554110014104237,51290.72072072072,scheduled,NORMAL,-2.6554110014104237
TEL,2025-07-23,2025-07-24,2025-09-05,200.93,208.74,254.0,0.03886925795053009,0.036792558303886835,51087.30730730731,scheduled,NORMAL,3.6792558303886835
CBRE,2025-07-29,2025-07-30,2025-09-11,157.62,165.9,327.0,0.05253140464408079,0.05042739436619725,51593.33333333333,scheduled,NORMAL,5.042739436619725
HIG,2025-07-29,2025-07-30,2025-09-11,125.15,133.22,411.0,0.06448262085497403,0.06235472009588494,51488.138138138136,scheduled,NORMAL,6.235472009588494
SPGI,2025-07-31,2025-08-01,2025-09-15,545.01,543.99,94.0,-0.0018715252931138515,-0.0038667841140530568,51282.222222222226,scheduled,NORMAL,-0.3866784114053057
AXON,2025-08-04,2025-08-05,2025-09-17,818.0,751.81,62.0,-0.08091687041564799,-0.08275411759168727,50766.76676676677,scheduled,NORMAL,-8.275411759168726
PLTR,2025-08-04,2025-08-05,2025-09-17,171.81,168.33,297.0,-0.020254932774576462,-0.022213443163960123,51078.64864864865,scheduled,NORMAL,-2.2213443163960123
J,2025-08-05,2025-08-06,2025-09-18,146.0,149.63,358.0,0.024863013698630088,0.022814312534246373,52320.32032032032,scheduled,NORMAL,2.2814312534246373
DASH,2025-08-06,2025-08-07,2025-09-19,272.64,265.29,188.0,-0.026958626760563265,-0.028903736465668906,51307.627627627626,scheduled,NORMAL,-2.8903736465668906
PAYC,2025-08-06,2025-08-07,2025-09-19,238.79,216.6,215.0,-0.09292683948239033,-0.09474007873026513,51391.24124124124,scheduled,NORMAL,-9.474007873026514
APA,2025-08-07,2025-08-08,2025-09-22,19.65,23.61,2601.0,0.20152671755725193,0.19912486564885512,51160.810810810806,scheduled,NORMAL,19.912486564885512
APH,2025-10-22,2025-10-23,2025-12-05,129.6,139.36,404.0,0.07530864197530884,0.07315910000000003,52410.810810810806,scheduled,NORMAL,7.315910000000003
BSX,2025-10-22,2025-10-23,2025-12-05,104.29,97.52,502.0,-0.0649151404736793,-0.06678437510787227,52405.985985985986,scheduled,NORMAL,-6.678437510787227
CB,2025-10-22,2025-10-23,2025-12-05,277.81,295.0,188.0,0.061876822288614575,0.05975413052085954,52280.56056056056,scheduled,NORMAL,5.975413052085954
