symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,exit_reason,regime,ret_pct
JCI,2019-05-01,2019-05-02,2019-06-14,39.25,39.95,313.0,0.017834394904458595,0.01579974394904471,12297.547547547547,scheduled,NORMAL,1.579974394904471
LHX,2019-05-01,2019-05-02,2019-06-14,178.71,190.6,68.0,0.06653237088019681,0.06440037267080734,12164.444444444445,scheduled,NORMAL,6.440037267080734
STE,2019-05-14,2019-05-15,2019-06-27,130.8,146.54,95.0,0.12033639143730879,0.11809683899082546,12438.438438438441,scheduled,NORMAL,11.809683899082547
ADBE,2019-06-18,2019-06-19,2019-08-01,287.0,298.44,43.0,0.03986062717770045,0.03778194578397209,12353.353353353354,scheduled,NORMAL,3.7781945783972093
JBL,2019-06-18,2019-06-19,2019-08-01,28.8,30.09,428.0,0.04479166666666656,0.0427031281250001,12338.738738738739,scheduled,NORMAL,4.27031281250001
CMG,2019-07-23,2019-07-24,2019-09-05,15.21,16.76,824.0,0.10190664036817898,0.09970392899408287,12545.585585585586,scheduled,NORMAL,9.970392899408287
LMT,2019-07-24,2019-07-25,2019-09-06,368.76,386.56,34.0,0.04826987742705291,0.046174385942076235,12550.39039039039,scheduled,NORMAL,4.6174385942076235
ESS,2019-07-25,2019-07-26,2019-09-09,299.4,325.67,41.0,0.08774215096860405,0.08556775440881781,12287.687687687687,scheduled,NORMAL,8.55677544088178
IR,2019-07-30,2019-07-31,2019-08-14,33.07,29.763,380.0,-0.09999999999999998,-0.10179909999999992,12579.17917917918,stop_loss,NORMAL,-10.179909999999992
GRMN,2019-07-31,2019-08-01,2019-09-13,78.32,85.34,162.0,0.0896322778345251,0.08745410291113398,12700.540540540538,scheduled,NORMAL,8.745410291113398
LHX,2019-07-31,2019-08-01,2019-09-13,202.23,207.45,62.0,0.02581219403649304,0.02376159546061407,12550.810810810812,scheduled,NORMAL,2.376159546061407
WMB,2019-08-01,2019-08-02,2019-08-15,25.59,23.031,492.0,-0.10000000000000009,-0.10179910000000014,12602.882882882883,stop_loss,NORMAL,-10.179910000000014
NVDA,2019-08-16,2019-08-19,2019-10-01,4.1,4.35,2967.0,0.060975609756097615,0.05885471951219512,12176.876876876875,scheduled,NORMAL,5.885471951219512
MDT,2019-08-20,2019-08-21,2019-10-03,106.61,106.93,114.0,0.0030015945971297864,0.0009965944095302604,12165.705705705705,scheduled,NORMAL,0.09965944095302604
DG,2019-08-29,2019-08-30,2019-10-14,156.62,161.21,78.0,0.029306601966543333,0.027249018069212205,12228.58858858859,scheduled,NORMAL,2.7249018069212205
MKC,2019-10-01,2019-10-02,2019-11-13,82.83,81.83,156.0,-0.012072920439454293,-0.014047786671495865,12934.414414414414,scheduled,NORMAL,-1.4047786671495865
ISRG,2019-10-17,2019-10-18,2019-12-02,182.33,195.79,70.0,0.07382219053364758,0.07167561997477101,12775.875875875876,scheduled,NORMAL,7.167561997477101
PG,2019-10-22,2019-10-23,2019-12-05,121.99,124.62,105.0,0.021559144192146995,0.019517047462906723,12821.771771771771,scheduled,NORMAL,1.9517047462906723
FFIV,2019-10-23,2019-10-24,2019-12-05,150.0,135.0,85.0,-0.09999999999999998,-0.10179910000000003,12762.762762762763,stop_loss,NORMAL,-10.179910000000003
MSFT,2019-10-23,2019-10-24,2019-12-06,139.39,151.75,91.0,0.08867207116722864,0.08649581569696552,12697.187187187184,scheduled,NORMAL,8.64958156969655
PTC,2019-10-23,2019-10-24,2019-10-25,77.0,69.3,166.0,-0.10000000000000009,-0.10179910000000003,12794.794794794794,stop_loss,NORMAL,-10.179910000000003
RTX,2019-10-24,2019-10-25,2019-12-09,84.55,86.24,149.0,0.019988172678888194,0.01794921632170321,12610.56056056056,scheduled,NORMAL,1.794921632170321
AAPL,2019-10-30,2019-10-31,2019-12-13,61.81,68.79,205.0,0.11292671088820594,0.11070197039314023,12683.733733733734,scheduled,NORMAL,11.070197039314023
BXP,2019-10-30,2019-10-31,2019-12-13,138.38,135.11,91.0,-0.02363058245411176,-0.025582344919785838,12605.185185185184,scheduled,NORMAL,-2.5582344919785838
FTNT,2019-11-01,2019-11-04,2019-12-17,18.15,21.27,696.0,0.17190082644628113,0.169558196694215,12645.045045045044,scheduled,NORMAL,16.9558196694215
AXON,2019-11-07,2019-11-08,2019-12-23,61.94,72.24,206.0,0.16628995802389412,0.16395854439780444,12772.412412412412,scheduled,NORMAL,16.395854439780443
AMAT,2019-11-14,2019-11-15,2019-12-31,60.33,61.04,209.0,0.011768606000331472,0.009746080556936931,12621.59159159159,scheduled,NORMAL,0.9746080556936931
UNH,2020-01-15,2020-01-16,2020-02-25,298.0,268.2,44.0,-0.10000000000000009,-0.10179910000000014,13125.125125125125,stop_loss,NORMAL,-10.179910000000014
CHTR,2020-01-31,2020-02-03,2020-03-09,522.840027,466.579987,25.0,-0.10760469186495536,-0.10938859008591728,13084.084759759759,stop_loss,NORMAL,-10.938859008591727
VRTX,2020-01-31,2020-02-03,2020-03-12,230.76,206.59,57.0,-0.10474085630091867,-0.10653047932917314,13166.486486486487,stop_loss,NORMAL,-10.653047932917314
FIS,2020-02-13,2020-02-14,2020-02-27,154.35,138.915,86.0,-0.09999999999999998,-0.10179910000000014,13287.387387387387,stop_loss,NORMAL,-10.179910000000014
GDDY,2020-02-13,2020-02-14,2020-03-03,75.13,67.617,178.0,-0.09999999999999987,-0.10179909999999981,13386.526526526526,stop_loss,NORMAL,-10.179909999999982
KIM,2020-05-08,2020-05-11,2020-05-12,10.58,9.522,833.0,-0.09999999999999998,-0.10179909999999992,8821.96196196196,stop_loss,RISK_OFF,-10.179909999999992
LMT,2020-07-21,2020-07-22,2020-09-02,376.71,398.07,23.0,0.05670144142709255,0.054589095245679786,8673.003003003003,scheduled,RISK_OFF,5.458909524567979
ARE,2020-07-27,2020-07-28,2020-09-09,172.24,162.88,50.0,-0.05434277751973993,-0.056233146307478,8620.62062062062,scheduled,RISK_OFF,-5.6233146307477995
CSGP,2020-07-28,2020-07-29,2020-07-30,93.9,82.2,93.0,-0.12460063897763585,-0.1263505623003195,8741.441441441442,stop_loss,RISK_OFF,-12.63505623003195
HOLX,2020-07-29,2020-07-30,2020-08-27,69.52,60.03,125.0,-0.13650747986191014,-0.13823360140966634,8698.6986986987,stop_loss,RISK_OFF,-13.823360140966635
QCOM,2020-07-29,2020-07-30,2020-09-11,102.42,113.42,84.0,0.10740089826205823,0.10518720386643232,8611.891891891892,scheduled,RISK_OFF,10.518720386643231
EA,2020-07-30,2020-07-31,2020-09-04,142.04,127.836,61.0,-0.09999999999999998,-0.10179909999999981,8673.113113113111,stop_loss,RISK_OFF,-10.179909999999982
AMAT,2020-11-12,2020-11-13,2020-12-29,72.27,84.27,119.0,0.1660440016604401,0.1637130797011208,8608.738738738737,scheduled,RISK_OFF,16.37130797011208
TGT,2020-11-18,2020-11-19,2021-01-05,168.71,180.37,50.0,0.06911267856084402,0.0669755223164008,8443.943943943945,scheduled,RISK_OFF,6.69755223164008
GOOG,2021-02-02,2021-02-03,2021-03-18,103.65,101.81,84.0,-0.01775205016883752,-0.019715563820549953,8715.315315315316,scheduled,RISK_OFF,-1.9715563820549953
GOOGL,2021-02-02,2021-02-03,2021-03-18,103.28,101.07,84.0,-0.02139814097598769,-0.02335436609217667,8684.204204204205,scheduled,RISK_OFF,-2.335436609217667
COR,2021-02-04,2021-02-05,2021-02-26,112.2,100.98,118.0,-0.09999999999999998,-0.10179909999999992,13252.852852852853,stop_loss,NORMAL,-10.179909999999992
SNA,2021-02-04,2021-02-05,2021-03-22,190.0,220.05,70.0,0.15815789473684227,0.15584273710526308,13313.313313313314,scheduled,NORMAL,15.584273710526308
LIN,2021-02-05,2021-02-08,2021-03-23,241.8294512745226,251.080078125,55.0,0.03825268924741576,0.03617722212161012,13313.933753852596,scheduled,NORMAL,3.617722212161012
J,2021-02-09,2021-02-10,2021-03-25,92.97,104.35,143.0,0.12240507690652902,0.12016138915779284,13308.018018018018,scheduled,NORMAL,12.016138915779283
ISRG,2021-04-20,2021-04-21,2021-06-03,280.31,272.22,45.0,-0.02886090399914376,-0.0308022110520495,12626.576576576577,scheduled,NORMAL,-3.08022110520495
JNJ,2021-04-20,2021-04-21,2021-06-03,166.37,166.04,76.0,-0.0019835306846186507,-0.003978565606780227,12656.776776776778,scheduled,NORMAL,-0.39785656067802266
NUE,2021-04-22,2021-04-23,2021-06-07,76.89,107.37,166.0,0.39641045649629336,0.39361903199375736,12776.516516516516,scheduled,NORMAL,39.36190319937574
POOL,2021-04-22,2021-04-23,2021-06-07,411.28,435.55,31.0,0.059010892822408234,0.056893930047656305,12762.442442442441,scheduled,NORMAL,5.6893930047656305
STX,2021-04-22,2021-04-23,2021-06-07,83.49,98.65,153.0,0.1815786321715176,0.17921665648580665,12786.756756756757,scheduled,NORMAL,17.921665648580664
GOOGL,2021-04-27,2021-04-28,2021-06-10,119.62,121.76,107.0,0.01788998495234906,0.015855222872429353,12812.152152152152,scheduled,NORMAL,1.5855222872429353
MDLZ,2021-04-27,2021-04-28,2021-06-10,60.44,63.63,213.0,0.05277961614824633,0.05067510969556599,12886.606606606605,scheduled,NORMAL,5.067510969556599
MMC,2021-04-27,2021-04-28,2021-06-10,132.94,138.49,97.0,0.0417481570633369,0.03966570249736723,12908.088088088089,scheduled,NORMAL,3.966570249736723
EQIX,2021-04-29,2021-04-30,2021-06-14,642.1061460388456,754.6187133789062,20.0,0.17522424919018587,0.17287497591605483,12854.977898675588,scheduled,NORMAL,17.287497591605483
FTNT,2021-04-29,2021-04-30,2021-06-14,39.63,46.29,329.0,0.16805450416351242,0.1657195632096895,13051.321321321322,scheduled,NORMAL,16.57195632096895
AMCR,2021-05-04,2021-05-05,2021-06-17,12.1,11.54,1055.0,-0.046280991735537236,-0.04818747603305784,12778.278278278278,scheduled,NORMAL,-4.818747603305784
CRL,2021-05-04,2021-05-05,2021-06-17,343.18,357.78,37.0,0.042543271752433,0.04045922775220001,12710.37037037037,scheduled,NORMAL,4.045922775220001
STT,2021-07-16,2021-07-19,2021-08-30,82.23,92.51,118.0,0.1250152012647452,0.12276629587741672,9712.852852852855,scheduled,NORMAL,12.276629587741672
CMG,2021-07-20,2021-07-21,2021-09-01,33.14,37.97,435.0,0.1457453228726613,0.14345497797223916,14430.33033033033,scheduled,NORMAL,14.345497797223917
MMC,2021-07-22,2021-07-23,2021-09-03,146.65,159.5,98.0,0.08762359359018057,0.08544943402659388,14386.086086086087,scheduled,NORMAL,8.544943402659388
FISV,2021-07-27,2021-07-28,2021-09-09,115.14,115.01,126.0,-0.001129060274448479,-0.0031258032829598603,14522.162162162162,scheduled,NORMAL,-0.31258032829598603
PNR,2021-07-27,2021-07-28,2021-09-09,72.39,76.2,200.0,0.05263157894736836,0.05052736842105254,14492.492492492493,scheduled,NORMAL,5.052736842105254
BG,2021-07-28,2021-07-29,2021-09-10,79.28,76.14,181.0,-0.039606458123107924,-0.04152628481331988,14364.044044044045,scheduled,NORMAL,-4.152628481331988
BMY,2021-07-28,2021-07-29,2021-09-10,69.0,63.13,208.0,-0.08507246376811595,-0.08690140391304346,14366.366366366366,scheduled,NORMAL,-8.690140391304347
CTSH,2021-07-28,2021-07-29,2021-09-10,74.97,76.26,192.0,0.017206882753101338,0.015173486194477892,14408.648648648648,scheduled,NORMAL,1.5173486194477892
TDY,2021-07-28,2021-07-29,2021-09-10,457.72,432.82,31.0,-0.054400069911736515,-0.056290324171982986,14203.523523523525,scheduled,NORMAL,-5.629032417198299
LIN,2021-07-30,2021-08-02,2021-09-14,290.3865832294812,294.4000549316406,49.0,0.013821133392336371,0.011794504946684992,14243.185764008587,scheduled,NORMAL,1.1794504946684992
ETN,2021-08-03,2021-08-04,2021-09-16,163.07,159.29,93.0,-0.02318022934935915,-0.025132892070889867,15180.690690690692,scheduled,NORMAL,-2.5132892070889867
WTW,2021-08-03,2021-08-04,2021-09-16,213.0,234.05,71.0,0.09882629107981233,0.09662973732394375,15138.138138138138,scheduled,NORMAL,9.662973732394375
POOL,2021-10-21,2021-10-22,2021-12-06,501.3,547.95,28.0,0.09305804907241177,0.09087302603231628,14050.45045045045,scheduled,NORMAL,9.087302603231628
GOOGL,2021-10-26,2021-10-27,2021-12-09,139.41,147.64,103.0,0.0590345025464456,0.0569174925758551,14373.603603603604,scheduled,NORMAL,5.69174925758551
MSFT,2021-10-26,2021-10-27,2021-12-09,316.0,333.1,45.0,0.05411392405063298,0.05200675031645585,14234.234234234234,scheduled,NORMAL,5.200675031645585
BG,2021-10-27,2021-10-28,2021-12-10,91.29,86.91,158.0,-0.04797896812356239,-0.04988205816628344,14438.25825825826,scheduled,NORMAL,-4.988205816628344
KLAC,2021-10-27,2021-10-28,2021-12-10,366.44,410.69,39.0,0.12075646763453762,0.11851607545573617,14305.465465465466,scheduled,NORMAL,11.851607545573618
TXT,2021-10-28,2021-10-29,2021-12-13,72.09,73.13,202.0,0.01442641143015666,0.012398573033707727,14576.756756756757,scheduled,NORMAL,1.2398573033707727
FE,2021-10-29,2021-11-01,2021-12-14,32.43240367563351,33.93782424926758,449.0,0.04641717551033975,0.044325387576494624,14576.725976335782,scheduled,NORMAL,4.432538757649462
MCK,2021-11-01,2021-11-02,2021-12-15,216.2,232.29,67.0,0.07442183163737282,0.0722740623959297,14499.8998998999,scheduled,NORMAL,7.227406239592971
AKAM,2021-11-02,2021-11-03,2021-12-16,107.0,116.83,137.0,0.09186915887850455,0.08968651242990666,14673.673673673673,scheduled,NORMAL,8.968651242990667
AME,2021-11-02,2021-11-03,2021-12-16,136.29190946013642,140.09014892578125,107.0,0.02786841479211777,0.02581370583094822,14597.832144378975,scheduled,NORMAL,2.581370583094822
IT,2021-11-02,2021-11-03,2021-12-16,336.69,326.6,43.0,-0.02996822002435462,-0.03190731355252596,14492.162162162162,scheduled,NORMAL,-3.190731355252596
TMUS,2021-11-02,2021-11-03,2021-11-30,122.12,109.908,120.0,-0.09999999999999998,-0.10179909999999992,14669.06906906907,stop_loss,NORMAL,-10.179909999999992
TMUS,2022-02-02,2022-02-03,2022-03-18,120.0,127.18,86.0,0.059833333333333405,0.05771472649999998,10330.330330330331,scheduled,RISK_OFF,5.771472649999998
