,exposure
2021-01-22,0.0
2021-01-25,0.0
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.0
2021-02-01,0.0
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,0.0
2021-02-05,0.0
2021-02-08,0.0
2021-02-09,0.0
2021-02-10,0.0
2021-02-11,0.0
2021-02-12,0.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.0
2021-02-19,0.0
2021-02-22,0.0
2021-02-23,0.0
2021-02-24,0.0
2021-02-25,0.0
2021-02-26,0.0
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,0.0
2021-03-04,0.0
2021-03-05,0.0
2021-03-08,0.0
2021-03-09,0.0
2021-03-10,0.0
2021-03-11,0.0
2021-03-12,0.0
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,0.0
2021-03-18,0.0
2021-03-19,0.0
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,0.0
2021-03-25,0.0
2021-03-26,0.0
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,0.0
2021-04-01,0.0
2021-04-05,0.0
2021-04-06,0.0
2021-04-07,0.0
2021-04-08,0.0
2021-04-09,0.0
2021-04-12,0.0
2021-04-13,0.0
2021-04-14,0.0
2021-04-15,0.0
2021-04-16,0.0
2021-04-19,0.0
2021-04-20,0.0
2021-04-21,0.0
2021-04-22,0.0
2021-04-23,0.0
2021-04-26,0.0
2021-04-27,0.17059366696276784
2021-04-28,0.3367443214758242
2021-04-29,0.5060189533347736
2021-04-30,1.0054409725438311
2021-05-03,1.0054207867456928
2021-05-04,1.0054025808303106
2021-05-05,1.1709086310670531
2021-05-06,1.4976572939202122
2021-05-07,1.8120084658070335
2021-05-10,1.82811415197276
2021-05-11,1.9792951825233203
2021-05-12,2.039393105775322
2021-05-13,2.0079644661842826
2021-05-14,1.9676375245685598
2021-05-17,1.9765827785276378
2021-05-18,2.0005523537037995
2021-05-19,1.9984271189178888
2021-05-20,1.9594427633483198
2021-05-21,1.9951546976465655
2021-05-24,1.9671065901668607
2021-05-25,1.9646229949767842
2021-05-26,1.9536030467761152
2021-05-27,1.94742153833983
2021-05-28,1.9415236375185683
2021-06-01,1.9405074977701282
2021-06-02,1.9343948296632596
2021-06-03,1.9405885336967033
2021-06-04,1.9190848699301013
2021-06-07,1.9114242567899327
2021-06-08,1.8980296887216073
2021-06-09,1.7576330803548619
2021-06-10,1.60065378911274
2021-06-11,1.4461179411623049
2021-06-14,0.9923788679185749
2021-06-15,0.992349692571008
2021-06-16,0.992318915060918
2021-06-17,0.8373873616193499
2021-06-18,0.6902748508614132
2021-06-21,0.3773442627397703
2021-06-22,0.3848988952240302
2021-06-23,0.19269111455536297
2021-06-24,0.19407490488532544
2021-06-25,0.19406355123630475
2021-06-28,0.19694955931972735
2021-06-29,0.19754748392863114
2021-06-30,0.19644934085283305
2021-07-01,0.19552114914177238
2021-07-02,0.19747580756262528
2021-07-06,0.17075422817802066
2021-07-07,0.17285305293562225
2021-07-08,0.17289553466259364
2021-07-09,0.17255319669193425
2021-07-12,0.17153631920177864
2021-07-13,0.17267363752297143
2021-07-14,0.17357464932262925
2021-07-15,0.17294745084774016
2021-07-16,0.172930932768522
2021-07-19,0.25304985670671626
2021-07-20,0.2568615017723215
2021-07-21,0.4307835795670764
2021-07-22,0.43484325202387963
2021-07-23,0.6022097096804728
2021-07-26,0.6007817279076116
2021-07-27,0.6015113912528226
2021-07-28,0.9321185809839821
2021-07-29,1.2615240025210137
2021-07-30,1.4204224836661503
2021-08-02,1.4184895833602869
2021-08-03,1.4070351312939442
2021-08-04,1.4055182501310532
2021-08-05,1.5594796277807748
2021-08-06,1.7246875407999807
2021-08-09,1.7270868466795646
2021-08-10,1.7255959279123338
2021-08-11,1.7226136613291703
2021-08-12,1.7192172559186174
2021-08-13,1.8755788707777867
2021-08-16,1.8733841967658214
2021-08-17,1.8867189521835448
2021-08-18,1.9017024879267224
2021-08-19,1.9035268721431016
2021-08-20,1.88567686363121
2021-08-23,1.874952571824647
2021-08-24,1.8511833323166016
2021-08-25,1.8436993651616047
2021-08-26,2.026936866842132
2021-08-27,2.0078530481822447
2021-08-30,1.9158602329375545
2021-08-31,1.9187674030291617
2021-09-01,1.7507432715667868
2021-09-02,1.7420480308406814
2021-09-03,1.5825058275509136
2021-09-07,1.5818478948599415
2021-09-08,1.58177981731945
2021-09-09,1.2807880356574435
2021-09-10,0.9668324331485891
2021-09-13,0.8047363413001045
2021-09-14,0.6576962868630348
2021-09-15,0.6602016318342085
2021-09-16,0.6591203939941288
2021-09-17,0.49971350049837365
2021-09-20,0.33558116531202953
2021-09-21,0.3398584891028792
2021-09-22,0.3426022709058007
2021-09-23,0.34945675427603595
2021-09-24,0.5157794495411376
2021-09-27,0.332989028514187
2021-09-28,0.32711480462422
2021-09-29,0.325062251857843
2021-09-30,0.3231510964016701
2021-10-01,0.3258130725154481
2021-10-04,0.3227331175006927
2021-10-05,0.3255532242234991
2021-10-06,0.32540330300515746
2021-10-07,0.32697634484745874
2021-10-08,0.15971945604696772
2021-10-11,0.1602597584533356
2021-10-12,0.16074996558741927
2021-10-13,0.16177384369231881
2021-10-14,0.1653968682103487
2021-10-15,0.16652721722717725
2021-10-18,0.16707907915521325
2021-10-19,0.16973076997846365
2021-10-20,0.16814016751109634
2021-10-21,0.16867373814366102
2021-10-22,0.17135945266401745
2021-10-25,0.3391257739403371
2021-10-26,0.3377430617440727
2021-10-27,0.33695785242574144
2021-10-28,0.3395694107511018
2021-10-29,0.5087796258976324
2021-11-01,0.6773141439567621
2021-11-02,0.681694913199389
2021-11-03,0.8488283670832067
2021-11-04,0.850048046814256
2021-11-05,1.1772303339251382
2021-11-08,1.1769542090741145
2021-11-09,1.17734519363426
2021-11-10,1.1801978400797892
2021-11-11,1.1776916081148205
2021-11-12,1.1731420372529593
2021-11-15,1.174551191399633
2021-11-16,1.1741117957039406
2021-11-17,1.1767298741118906
2021-11-18,1.175808412285977
2021-11-19,1.1794947786572996
2021-11-22,1.1803926940863643
2021-11-23,1.177176982745747
2021-11-24,1.1770835232986268
2021-11-26,1.1834747043354872
2021-11-29,1.179127807197911
2021-11-30,1.1839922484672962
2021-12-01,1.182226110395525
2021-12-02,1.1780122029340618
2021-12-03,1.179202563558881
2021-12-06,1.175122321345848
2021-12-07,0.9856848452174513
2021-12-08,0.9857441317475676
2021-12-09,0.9857514039174247
2021-12-10,0.9858765093879874
2021-12-13,0.80551299489326
2021-12-14,0.6343369880806279
2021-12-15,0.6359818052531735
2021-12-16,0.4520933954901658
2021-12-17,0.4513917231541855
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.16661846553632761
2021-12-27,0.16806410197743568
2021-12-28,0.16828051497915275
2021-12-29,0.1698538462714151
2021-12-30,0.16889821789807305
2021-12-31,0.16894965172834298
2022-01-03,0.16689765775290227
2022-01-04,0.16662880932573554
2022-01-05,0.16397239152680726
2022-01-06,0.16304489968106445
2022-01-07,0.16099505920896767
2022-01-10,0.15861896865442834
2022-01-11,0.16092166490101353
2022-01-12,0.16040754498416376
2022-01-13,0.15867168260213155
2022-01-14,0.15694979871879244
2022-01-18,0.15485931888048993
2022-01-19,0.15298289405640209
2022-01-20,0.15268360341511666
2022-01-21,0.15019560624904282
2022-01-24,0.1517201636274518
2022-01-25,0.15030314879028778
2022-01-26,0.1446746052153324
2022-01-27,0.14252272781731112
2022-01-28,0.1465879802509585
2022-01-31,0.14921571667534092
2022-02-01,0.14958209357674515
2022-02-02,0.15174159720288202
2022-02-03,0.23396171595854587
2022-02-04,0.2350623812657051
2022-02-07,0.08433026704965872
2022-02-08,0.08647004241796485
2022-02-09,0.08812950215058483
2022-02-10,0.08627478527508027
2022-02-11,0.08586510402589377
2022-02-14,0.08651412119178674
2022-02-15,0.08747021236548254
2022-02-16,0.08774032246169997
2022-02-17,0.0859092411954517
2022-02-18,0.08554971453003747
2022-02-22,0.08525304990662706
2022-02-23,0.08394416912226262
2022-02-24,0.08534775101645192
2022-02-25,0.08648263678740788
2022-02-28,0.0850635888439074
2022-03-01,0.08501305263841244
2022-03-02,0.08657708349032729
2022-03-03,0.08551185316534825
2022-03-04,0.08507622202304436
2022-03-07,0.08449473447216678
2022-03-08,0.08257438101583194
2022-03-09,0.0842733222501903
2022-03-10,0.08527199169738313
2022-03-11,0.0859218510324924
2022-03-14,0.08560650069921794
2022-03-15,0.08699870710897342
2022-03-16,0.08792867668737592
2022-03-17,0.08867504957668602
2022-03-18,0.0
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.0
2022-03-31,0.1649284153853863
2022-04-01,0.16734351697791572
2022-04-04,0.16778477111664203
2022-04-05,0.1677246276382739
2022-04-06,0.16970478342240333
2022-04-07,0.1683156612336705
2022-04-08,0.16776472425636554
2022-04-11,0.16530165657970664
2022-04-12,0.16504950315181446
2022-04-13,0.1663590399710378
2022-04-14,0.1651503828022464
2022-04-18,0.16420115059850895
2022-04-19,0.16592634036910173
2022-04-20,0.1681053895860733
2022-04-21,0.1667912908551339
2022-04-22,0.15972908292890178
2022-04-25,0.16064771310732343
2022-04-26,0.15784472274755842
2022-04-27,0.15905414180155417
2022-04-28,0.16080062289269967
2022-04-29,0.15498161483488856
2022-05-02,0.15593127098482978
2022-05-03,0.15685821930082158
2022-05-04,0.16087196172794782
2022-05-05,0.1527643439973458
2022-05-06,0.1523174129437963
2022-05-09,0.148252715636834
2022-05-10,0.14810570150158575
2022-05-11,0.1460949275011164
2022-05-12,0.14578879640722991
2022-05-13,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0837908102573167
2022-06-03,0.08190190149752367
2022-06-06,0.0816480476784633
2022-06-07,0.08227185351677792
2022-06-08,0.08081145305814576
2022-06-09,0.07835644006303681
2022-06-10,0.07733231320622078
2022-06-13,0.07482644285115082
2022-06-14,0.07466534582784091
2022-06-15,0.07585613700397673
2022-06-16,0.07355762918906061
2022-06-17,0.07406342092206913
2022-06-21,0.07485865552492543
2022-06-22,0.07507334937151526
2022-06-23,0.0752343043749645
2022-06-24,0.07733231320622078
2022-06-27,0.07782332451485781
2022-06-28,0.07608107714278908
2022-06-29,0.07578113261590068
2022-06-30,0.07565252533580145
2022-07-01,0.07300816586129322
2022-07-05,0.07455791664065549
2022-07-06,0.07360069680569856
2022-07-07,0.07516992909627572
2022-07-08,0.07543810031268494
2022-07-11,0.07475127122126261
2022-07-12,0.07466534582784091
2022-07-13,0.07463311969065066
2022-07-14,0.07538447851190028
2022-07-15,0.07641293157134445
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-25,0.08419492231761401
2022-07-26,0.0829781987840045
2022-07-27,0.17121211653488405
2022-07-28,0.42500017701672793
2022-07-29,0.42797050802610387
2022-08-01,0.42647299287007673
2022-08-02,0.4252864423101127
2022-08-03,0.4261277383966889
2022-08-04,0.592089002302662
2022-08-05,0.5930262710482911
2022-08-08,0.5960142840127661
2022-08-09,0.5953613760492831
2022-08-10,0.6000049719044656
2022-08-11,0.6001516644863933
2022-08-12,0.602845578356348
2022-08-15,0.6037018917158171
2022-08-16,0.604930359842064
2022-08-17,0.769092191984346
2022-08-18,0.9357140516584781
2022-08-19,0.9350274720387867
2022-08-22,0.9342221711073335
2022-08-23,0.9342226838829331
2022-08-24,0.9343693944279041
2022-08-25,0.9349157983496722
2022-08-26,0.9336024706683357
2022-08-29,0.9333545489996365
2022-08-30,0.9326568524554897
2022-08-31,0.9322584448201825
2022-09-01,0.9323198050434431
2022-09-02,0.9318887055634252
2022-09-06,0.8427921071953959
2022-09-07,0.8460932017845809
2022-09-08,0.755724883598867
2022-09-09,0.5072133429174709
2022-09-12,0.5052571811617439
2022-09-13,0.49799076908125817
2022-09-14,0.49707870997758635
2022-09-15,0.49638322786678657
2022-09-16,0.3011783065820386
2022-09-19,0.30315723449812076
2022-09-20,0.30062010546745765
2022-09-21,0.29887160246199085
2022-09-22,0.2960620888149342
2022-09-23,0.2938301466939175
2022-09-26,0.2929012750650375
2022-09-27,0.29336553225876333
2022-09-28,0.2967815514749806
2022-09-29,0.13744972784908072
2022-09-30,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.1660758937740996
2022-10-28,0.2578375614422433
2022-10-31,0.25775214416492565
2022-11-01,0.258819297728607
2022-11-02,0.2543465205013359
2022-11-03,0.25487415468946756
2022-11-04,0.2559799922575324
2022-11-07,0.2615380229513344
2022-11-08,0.26272930064379124
2022-11-09,0.4291876298212886
2022-11-10,0.4388516054318683
2022-11-11,0.43974946766579087
2022-11-14,0.43807282280383447
2022-11-15,0.4418769235990522
2022-11-16,0.44152240650472346
2022-11-17,0.4396829446137843
2022-11-18,0.5210780106638655
2022-11-21,0.5249894398700005
2022-11-22,0.5260363084229458
2022-11-23,0.528229419757221
2022-11-25,0.5288956811846358
2022-11-28,0.5239259778910728
2022-11-29,0.5226005302145686
2022-11-30,0.6946255928405177
2022-12-01,0.6996918634899206
2022-12-02,0.7000239357600048
2022-12-05,0.6945541554536809
2022-12-06,0.6879459900058303
2022-12-07,0.6872377592624688
2022-12-08,0.6880165139758562
2022-12-09,0.5141417494012216
2022-12-12,0.42292979171994394
2022-12-13,0.42538354045874965
2022-12-14,0.42537455184144424
2022-12-15,0.41580557895344433
2022-12-16,0.4115417996999737
2022-12-19,0.4054726188682798
2022-12-20,0.4085103679861743
2022-12-21,0.40670340988626535
2022-12-22,0.5607576599618601
2022-12-23,0.5591212376958725
2022-12-27,0.5567743830715103
2022-12-28,0.5545229911949395
2022-12-29,0.5629755849182585
2022-12-30,0.5622864134298164
2023-01-03,0.5594421802749375
2023-01-04,0.496050888670347
2023-01-05,0.48879887639237724
2023-01-06,0.4928008723600645
2023-01-09,0.4968382139860496
2023-01-10,0.4988942866817468
2023-01-11,0.5032916223340544
2023-01-12,0.5067078878040824
2023-01-13,0.36176998722368
2023-01-17,0.36538817107808874
2023-01-18,0.526744299209624
2023-01-19,0.519968464738897
2023-01-20,0.5248577199362022
2023-01-23,0.5284186992842363
2023-01-24,0.5274115810055898
2023-01-25,0.5283990557190779
2023-01-26,0.5270952484715001
2023-01-27,0.5286461647680663
2023-01-30,0.5251500957916415
2023-01-31,0.5302880191653196
2023-02-01,0.5375556391935689
2023-02-02,0.5421490220159418
2023-02-03,0.5427011117293925
2023-02-06,0.5430770162596532
2023-02-07,0.17106496732090432
2023-02-08,0.3360141257443367
2023-02-09,0.33268031588751074
2023-02-10,0.49950161743615357
2023-02-13,0.5015301009663828
2023-02-14,0.6712224191461652
2023-02-15,0.6744903479605895
2023-02-16,0.6697662581713689
2023-02-17,0.6678553872181023
2023-02-21,0.6658706300519196
2023-02-22,0.6660391160697928
2023-02-23,0.6676514968103486
2023-02-24,0.8338448146453106
2023-02-27,0.8339328284226001
2023-02-28,0.8328383207172584
2023-03-01,0.9989362613735259
2023-03-02,0.8243170100978547
2023-03-03,0.8282716206251568
2023-03-06,0.8295915286401273
2023-03-07,0.8284537224785178
2023-03-08,0.8301052490629521
2023-03-09,0.8269464622476818
2023-03-10,0.8250620460666391
2023-03-13,0.8246699870734429
2023-03-14,0.8277300372365679
2023-03-15,0.8261147408505827
2023-03-16,0.9099610169077759
2023-03-17,0.9088425808234604
2023-03-20,0.9098541765484054
2023-03-21,0.9107373956104091
2023-03-22,0.908918754321166
2023-03-23,0.7432126304570189
2023-03-24,0.7436396270582217
2023-03-27,0.6042833127209802
2023-03-28,0.6037723398978051
2023-03-29,0.4398488636787824
2023-03-30,0.4394863039923645
2023-03-31,0.44273218413790794
2023-04-03,0.43761894363461123
2023-04-04,0.43777585220063464
2023-04-05,0.43681628682048107
2023-04-06,0.43844926913285576
2023-04-10,0.26969275935890563
2023-04-11,0.2675604869615189
2023-04-12,0.26599472065470636
2023-04-13,0.08748558895094868
2023-04-14,0.08760780721292684
2023-04-17,0.08730009180648371
2023-04-18,0.08722207616633934
2023-04-19,0.08776158711992171
2023-04-20,0.08779317931101059
2023-04-21,0.08724737999742171
2023-04-24,0.08717779108587644
2023-04-25,0.08554044978069372
2023-04-26,0.24912375917348611
2023-04-27,0.253027183311412
2023-04-28,0.1681626014833301
2023-05-01,0.16598271541044354
2023-05-02,0.33344126702743426
2023-05-03,0.49759929884044957
2023-05-04,0.4913356361064641
2023-05-05,0.9912849310732266
2023-05-08,0.9913564331941562
2023-05-09,0.99137837116242
2023-05-10,0.9914977444884339
2023-05-11,0.9913509837474374
2023-05-12,0.9912463597116589
2023-05-15,0.9914680700251515
2023-05-16,0.9913211566841842
2023-05-17,0.9915691722553964
2023-05-18,0.9916580341586285
2023-05-19,0.9915744881520101
2023-05-22,0.9916970731388324
2023-05-23,0.9915320131807877
2023-05-24,1.1587461390136164
2023-05-25,1.1586579521296054
2023-05-26,1.3238835284788661
2023-05-30,1.3194735665646784
2023-05-31,1.318500401469157
2023-06-01,1.3114234528227457
2023-06-02,1.304691114219071
2023-06-05,1.3012850625242276
2023-06-06,1.3060554443232022
2023-06-07,1.3083441912134446
2023-06-08,1.1401584876817457
2023-06-09,1.1405625317006847
2023-06-12,1.1366023034583104
2023-06-13,1.1323910801103612
2023-06-14,0.9455895067171031
2023-06-15,0.795307946712695
2023-06-16,0.7948211969459087
2023-06-20,0.3289120005678121
2023-06-21,0.3256523887867846
2023-06-22,0.33009848088271954
2023-06-23,0.3252542625585268
2023-06-26,0.3245923761961191
2023-06-27,0.33136595466081364
2023-06-28,0.3319938724069768
2023-06-29,0.3318977725484374
2023-06-30,0.3322161283499311
2023-07-03,0.3313534712380958
2023-07-05,0.33300587996368997
2023-07-06,0.329479924056414
2023-07-07,0.32686530650868
2023-07-10,0.14807396381990695
2023-07-11,0.15093615672197042
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.16544267286730013
2023-07-27,0.16558150086669868
2023-07-28,0.33389003767191255
2023-07-31,0.33599861818904336
2023-08-01,0.33523768120567854
2023-08-02,0.49650833255161547
2023-08-03,0.6620551184995275
2023-08-04,0.8221258846947224
2023-08-07,0.8258784482056403
2023-08-08,0.8241653668734852
2023-08-09,0.9889827285495547
2023-08-10,1.3247631589798106
2023-08-11,1.3244490431805789
2023-08-14,1.3222049794324784
2023-08-15,1.3257401393860215
2023-08-16,1.3284970575954713
2023-08-17,1.5086336980877444
2023-08-18,1.5080819592027337
2023-08-21,1.5040078491529805
2023-08-22,1.5032961526649946
2023-08-23,1.4914650382959513
2023-08-24,1.5024520934484824
2023-08-25,1.497545344823825
2023-08-28,1.49011447843317
2023-08-29,1.4789275582704287
2023-08-30,1.4714577383208984
2023-08-31,1.4701914451404476
2023-09-01,1.4668524795172546
2023-09-05,1.471285589357331
2023-09-06,1.4739131532764451
2023-09-07,1.3057706891023406
2023-09-08,1.3062355615696837
2023-09-11,1.1440382509259734
2023-09-12,1.145415580022319
2023-09-13,1.1466681739991589
2023-09-14,0.9920588960104301
2023-09-15,0.8432595574706989
2023-09-18,0.6879509609219191
2023-09-19,0.681617327350025
2023-09-20,0.6778754270202538
2023-09-21,0.5174455539178847
2023-09-22,0.16476299906945419
2023-09-25,0.16506470012161076
2023-09-26,0.1639923650469644
2023-09-27,0.16471988111926286
2023-09-28,0.16900975286173192
2023-09-29,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-23,0.0
2023-10-24,0.16587661375438273
2023-10-25,0.5006666139159128
2023-10-26,0.4975235040425214
2023-10-27,1.3287466079859955
2023-10-30,1.3222819452354329
2023-10-31,1.315346856673145
2023-11-01,1.6293155928713206
2023-11-02,1.7779251432524348
2023-11-03,1.939701047978682
2023-11-06,1.9478271967100838
2023-11-07,1.9226533249184814
2023-11-08,2.0092559142861397
2023-11-09,2.029010522499567
2023-11-10,1.98611626195131
2023-11-13,1.9863129519116138
2023-11-14,1.928418284276464
2023-11-15,1.915431366545676
2023-11-16,1.9870297097800607
2023-11-17,1.9704487809233853
2023-11-20,1.9539041260125805
2023-11-21,1.963109715368412
2023-11-22,1.948231902535578
2023-11-24,1.9453107267116634
2023-11-27,1.9361136234995877
2023-11-28,1.9363520057773773
2023-11-29,1.924813225618292
2023-11-30,1.9192817775976634
2023-12-01,1.8998032486138066
2023-12-04,1.9080100500317423
2023-12-05,1.9148896636986616
2023-12-06,1.7961448381143061
2023-12-07,1.5091008286426824
2023-12-08,1.5051978122718443
2023-12-11,0.8143654266096556
2023-12-12,0.8148827085372046
2023-12-13,0.816223695439826
2023-12-14,0.5175224165653368
2023-12-15,0.3747861376395015
2023-12-18,0.17059504683508087
2023-12-19,0.17058172902017946
2023-12-20,0.16710740261160137
2023-12-21,0.09483121599502926
2023-12-22,0.2596142043743302
2023-12-26,0.25816320657405767
2023-12-27,0.25692422971688145
2023-12-28,0.25731399688156825
2023-12-29,0.2563032527298865
2024-01-02,0.1533049622738772
2024-01-03,0.1461887161046119
2024-01-04,0.1499887787684149
2024-01-05,0.15360515089252663
2024-01-08,0.15375516539398273
2024-01-09,0.153980087465876
2024-01-10,0.1569676638263038
2024-01-11,0.15510290675515254
2024-01-12,0.15082025755640532
2024-01-16,0.1513485339884551
2024-01-17,0.1500644350280125
2024-01-18,0.15322988184529518
2024-01-19,0.15360515089252663
2024-01-22,0.14839688016263722
2024-01-23,0.1454246226659141
2024-01-24,0.14412252038168658
2024-01-25,0.14710382653814524
2024-01-26,0.14220043961949222
2024-01-29,0.1477128111491442
2024-01-30,0.14710382653814524
2024-01-31,0.3125704399709732
2024-02-01,0.31561959920060934
2024-02-02,0.6489871363750425
2024-02-05,0.6468937037959812
2024-02-06,0.8146797780188703
2024-02-07,0.6755002129959411
2024-02-08,0.6751748102150773
2024-02-09,0.6783245513560052
2024-02-12,0.6770638276233286
2024-02-13,0.8430925043431278
2024-02-14,1.0096418009289252
2024-02-15,1.009562334680287
2024-02-16,1.009522577513666
2024-02-20,1.00953497786939
2024-02-21,1.1764765119402392
2024-02-22,1.173102136010394
2024-02-23,1.170864673847253
2024-02-26,1.1695135586291745
2024-02-27,1.1682532618324277
2024-02-28,1.327847581700149
2024-02-29,1.6621950940658454
2024-03-01,1.6533297073100197
2024-03-04,1.6461708639074535
2024-03-05,1.6553685372107327
2024-03-06,1.6476976000937449
2024-03-07,1.6466023902722045
2024-03-08,1.6516383848683605
2024-03-11,1.6571599584633234
2024-03-12,1.646870791981609
2024-03-13,1.64572778914017
2024-03-14,1.4941841855869538
2024-03-15,1.4959929726884669
2024-03-18,1.16128172255105
2024-03-19,1.1599626145137654
2024-03-20,0.9963242051982122
2024-03-21,0.9963450785396795
2024-03-22,0.9963458313624066
2024-03-25,0.9963413467249314
2024-03-26,0.996330124039347
2024-03-27,0.8379869584368238
2024-03-28,0.6801294514974872
2024-04-01,0.6815045859204192
2024-04-02,0.678975050717636
2024-04-03,0.6815444357637906
2024-04-04,0.5336808311771699
2024-04-05,0.5391589404961303
2024-04-08,0.5408240598624082
2024-04-09,0.5396171230605044
2024-04-10,0.5412576875801126
2024-04-11,0.3684241206167617
2024-04-12,0.0
2024-04-15,0.0
2024-04-16,0.0
2024-04-17,0.16620245490688182
2024-04-18,0.16647927522572273
2024-04-19,0.16709377389557803
2024-04-22,0.16928321655396852
2024-04-23,0.17182559212294765
2024-04-24,0.17196216452295077
2024-04-25,0.17000031241585287
2024-04-26,0.1704117014919028
2024-04-29,0.16931375651254052
2024-04-30,0.16737000279397343
2024-05-01,0.16844248681327978
2024-05-02,0.3361049100447103
2024-05-03,0.503869090449895
2024-05-06,0.5086818464456799
2024-05-07,0.677332291850841
2024-05-08,0.8451455521133057
2024-05-09,0.8465366043105025
2024-05-10,0.8487447179572228
2024-05-13,0.8482361743782636
2024-05-14,0.848689643046116
2024-05-15,0.8508207474711567
2024-05-16,0.8500253710144611
2024-05-17,0.8506982048922442
2024-05-20,0.8509275055840902
2024-05-21,0.8506712858357308
2024-05-22,0.8509265785659552
2024-05-23,0.8480591565511109
2024-05-24,0.8492631210968685
2024-05-28,0.8482410171744017
2024-05-29,0.8472406072528539
2024-05-30,0.6760877707369177
2024-05-31,0.6779652425685817
2024-06-03,0.6780914052426439
2024-06-04,0.6790280544214262
2024-06-05,0.6824807041120349
2024-06-06,0.6816010168148328
2024-06-07,0.6822705689245362
2024-06-10,0.6832401648203464
2024-06-11,0.6842725674212702
2024-06-12,0.6854013811794387
2024-06-13,0.688696394494161
2024-06-14,0.679081546498153
2024-06-17,0.535053835150389
2024-06-18,0.5344912351022595
2024-06-20,0.3539268270172408
2024-06-21,0.1676482888484819
2024-06-24,0.16521626819932353
2024-06-25,0.16592871609368087
2024-06-26,0.16639600947165023
2024-06-27,0.17111813651506655
2024-06-28,0.17338954225310127
2024-07-01,0.17454116572669942
2024-07-02,0.1765174400182409
2024-07-03,0.1771417150259488
2024-07-05,0.17923022701265567
2024-07-08,0.17848172567088266
2024-07-09,0.17608449728425887
2024-07-10,0.1757075435891255
2024-07-11,0.17392839679146144
2024-07-12,0.17429410784879557
2024-07-15,0.17600503233727796
2024-07-16,0.17621775891199767
2024-07-17,0.17533281263735107
2024-07-18,0.17372737537426225
2024-07-19,0.17221659053316601
2024-07-22,0.17320374531070515
2024-07-23,0.17092353099289276
2024-07-24,0.336100112045141
2024-07-25,0.5077706174213491
2024-07-26,0.6771217822969954
2024-07-29,0.6751509309735748
2024-07-30,0.5116760559695884
2024-07-31,0.8449398321806952
2024-08-01,0.8438631269170324
2024-08-02,0.8403053331491424
2024-08-05,0.8374197759447384
2024-08-06,0.8386498578607181
2024-08-07,0.921599294454219
2024-08-08,0.9943071644284417
2024-08-09,1.1601622660128899
2024-08-12,1.1601426532817083
2024-08-13,1.1588087362325643
2024-08-14,1.157302134199021
2024-08-15,1.1557207634551976
2024-08-16,1.1560235105974122
2024-08-19,1.1550355558135403
2024-08-20,1.1569393124550948
2024-08-21,1.1564216819740731
2024-08-22,1.1569464780151377
2024-08-23,1.1554219762764701
2024-08-26,1.1556311350190818
2024-08-27,1.1554580961707002
2024-08-28,1.1558852712285537
2024-08-29,1.154089703980838
2024-08-30,1.1522486946307244
2024-09-03,1.1565903625811897
2024-09-04,1.1562875258204381
2024-09-05,0.9757727912999415
2024-09-06,0.8043635227175161
2024-09-09,0.626674415263984
2024-09-10,0.7925973822382861
2024-09-11,0.7933953486964325
2024-09-12,0.49131498387077
2024-09-13,0.4955337404155376
2024-09-16,0.5003928472891752
2024-09-17,0.5015594173596737
2024-09-18,0.5009861247533095
2024-09-19,0.41855470498370567
2024-09-20,0.3470653076778892
2024-09-23,0.1736387607500708
2024-09-24,0.17350904318558236
